,time,days,metal_creep_strain_rr,metal_creep_strain_tt,metal_creep_strain_zz,oxide_creep_strain_rr,oxide_creep_strain_tt,oxide_creep_strain_zz,oxide_stress_rr,oxide_stress_tt,oxide_stress_zz,years,dt,state,T_gas,T_steam,p_gas,p_steam
1470,31694400,366.83333333333,-0.0002914516313705,0.00034151874057657003,-5.0067109206071005e-05,-9.2234839654137e-07,1.24596466966e-06,-3.2361627311863e-07,-16.390798720035,55.471532731622,1.4084200499555,1.0189814814815,50400.0,1,1100.0,530.0,0.2,17.0
1474,31780800,367.83333333333,-0.0002920780644398,0.00034225394414123,-5.017587970143e-05,-9.2762825180518e-07,1.2534722860284e-06,-3.2584403422326e-07,-16.390035377962,55.562417307480004,1.4170956323945,1.0217592592593001,50400.0,1,1100.0,530.0,0.2,17.0
1478,31867200,368.83333333333,-0.00029270420887413,0.00034298884244648,-5.0284633572356e-05,-9.329281502524099e-07,1.2610104967586e-06,-3.280823465062e-07,-16.389272088005,55.653293534084995,1.4257760641233,1.0245370370370002,50400.0,1,1100.0,530.0,0.2,17.0
1482,31953600,369.83333333333,-0.00029333006549967997,0.00034372343389945,-5.0393368399771e-05,-9.382481452237899e-07,1.2685793926522e-06,-3.3033124742842004e-07,-16.388508973817,55.744112059627,1.4344488684579,1.0273148148148,50400.0,1,1100.0,530.0,0.2,17.0
1486,32040000,370.83333333333,-0.00029395563491297,0.0003444577218861,-5.0502086973138e-05,-9.4358823497747e-07,1.2761789664221001e-06,-3.3259073144465e-07,-16.387745959761,55.834880112114,1.443116143431,1.0300925925925999,50400.0,1,1100.0,530.0,0.2,17.0
1490,32126400,371.83333333333,-0.00029458091515598,0.00034519170269189,-5.0610787535914e-05,-9.4894848044981e-07,1.2838093219799e-06,-3.3486084153013e-07,-16.386982827952,55.925609623766,1.4517807516673003,1.0328703703703999,50400.0,1,1100.0,530.0,0.2,17.0
1494,32212800,372.83333333333,-0.00029520591399244,0.00034592538432623,-5.0719470333791e-05,-9.5432896215664e-07,1.2914705924016e-06,-3.3714163024493e-07,-16.386220843066003,56.016319725181,1.4604470813508001,1.0356481481481,50400.0,1,1100.0,530.0,0.2,17.0
1498,32299200,373.83333333333,-0.0002958306267651,0.00034665876246173997,-5.0828135696639e-05,-9.597296761460899e-07,1.2991627700937e-06,-3.3943309394756e-07,-16.385458880743002,56.106967078975,1.4691049622581003,1.0384259259259,50400.0,1,1100.0,530.0,0.2,17.0
1502,32385600,374.83333333333,-0.00029645505481467997,0.00034739183765868,-5.0936782844004e-05,-9.651506868761498e-07,1.3068859636458e-06,-3.4173527676959995e-07,-16.384698012803,56.197554824206,1.4777547183727,1.0412037037037,50400.0,1,1100.0,530.0,0.2,17.0
1506,32472000,375.83333333333,-0.0002970791984807,0.00034812461089328,-5.1045412412577e-05,-9.705920486278401e-07,1.3146402625964e-06,-3.4404821396854e-07,-16.383934890485,56.288161841098,1.4864165298933998,1.0439814814815,50400.0,1,1100.0,530.0,0.2,17.0
1510,32558400,376.83333333333,-0.00029770305618852,0.00034885708090849,-5.1154024719976004e-05,-9.7605374562039e-07,1.3224256388042e-06,-3.4637189318382e-07,-16.383173895978,56.378668280125,1.4950603283228001,1.0467592592593,50400.0,1,1100.0,530.0,0.2,17.0
1514,32644800,377.83333333333,-0.00029832663029563997,0.00034958924886915,-5.1262618573506e-05,-9.8153586958499e-07,1.3302422468921998e-06,-3.4870637730724e-07,-16.382414408463,56.469169355480005,1.5037081390723002,1.049537037037,50400.0,1,1100.0,530.0,0.2,17.0
1518,32731200,378.83333333333,-0.00029894992094088,0.00035032111585249,-5.1371194911611e-05,-9.8703844101173e-07,1.3380901193256e-06,-3.5105167831390004e-07,-16.3816527993,56.559631463954,1.5123550426365,1.0523148148148,50400.0,1,1100.0,530.0,0.2,17.0
1522,32817600,379.83333333333,-0.00029957292899324,0.00035105268125676,-5.1479752263520003e-05,-9.925615387998001e-07,1.3459693900416e-06,-3.5340785124183e-07,-16.380893537027,56.650030524453,1.5209915371988,1.0550925925926,50400.0,1,1100.0,530.0,0.2,17.0
1526,32904000,380.83333333333,-0.00030019565528649,0.00035178394674895,-5.1588291462456e-05,-9.9810517149154e-07,1.3538800702955e-06,-3.5577489880398e-07,-16.380133907816997,56.740402916175,1.5296289670859,1.0578703703704,50400.0,1,1100.0,530.0,0.2,17.0
1530,32990400,381.83333333333,-0.00030081809878437,0.0003525149112598,-5.1696812475438e-05,-1.0036693975679e-06,1.3618222584824e-06,-3.5815286091452e-07,-16.379373985142,56.830711740283,1.5382575647852001,1.0606481481480998,50400.0,1,1100.0,530.0,0.2,17.0
1534,33076800,382.83333333333,-0.00030144026087363,0.00035324557674234,-5.1805315868705e-05,-1.009254229219e-06,1.3697959724505e-06,-3.6054174323146e-07,-16.378614286488,56.921022457923,1.546892986058,1.0634259259259,50400.0,1,1100.0,530.0,0.2,17.0
1538,33163200,383.83333333333,-0.00030206214235778997,0.0003539759417931,-5.1913799435308e-05,-1.0148597558574e-06,1.3778013658276e-06,-3.6294160997023003e-07,-16.377855300255,57.011267086518004,1.5555192817566001,1.0662037037037,50400.0,1,1100.0,530.0,0.2,17.0
1542,33249600,384.83333333333,-0.00030268374253885,0.00035470600820057996,-5.2022265661732004e-05,-1.0204859823011998e-06,1.3858384410521e-06,-3.6535245875082996e-07,-16.377096389789,57.101476209976,1.5641437015369999,1.0689814814815,50400.0,1,1100.0,530.0,0.2,17.0
1546,33336000,385.83333333333,-0.00030330506120307995,0.00035543577497694,-5.2130713773866e-05,-1.0261329421934999e-06,1.3939072553383002e-06,-3.6777431314479e-07,-16.37633834347,57.191628203312,1.5727600615595,1.0717592592593002,50400.0,1,1100.0,530.0,0.2,17.0
1550,33422400,386.83333333333,-0.00030392610125022,0.00035616524428594,-5.2239143035721e-05,-1.0318007077049e-06,1.4020079294987e-06,-3.7020722179381e-07,-16.375581317837,57.281771243604005,1.581381859911,1.074537037037,50400.0,1,1100.0,530.0,0.2,17.0
1554,33508800,387.83333333333,-0.00030454686174525,0.00035689441530192996,-5.2347553556675e-05,-1.0374893033319e-06,1.4101405039389999e-06,-3.7265120060716e-07,-16.374823502076,57.371854314816,1.5899947551411,1.0773148148148,50400.0,1,1100.0,530.0,0.2,17.0
1558,33595200,388.83333333333,-0.00030516734429571,0.00035762328887101,-5.2455944575292e-05,-1.0431988060660998e-06,1.4183051086943999e-06,-3.7510630262828e-07,-16.374067220804,57.46190142599399,1.5986058825619998,1.0800925925926,50400.0,1,1100.0,530.0,0.2,17.0
1562,33681600,389.83333333333,-0.00030578754692508,0.00035835186310716,-5.2564316182083005e-05,-1.0489292484821998e-06,1.4265017976304e-06,-3.7757254914822e-07,-16.37331021759,57.551895583619995,1.6072107691021,1.0828703703704,50400.0,1,1100.0,530.0,0.2,17.0
1566,33768000,390.83333333333,-0.00030640747103362,0.00035908013937445,-5.2672668340828996e-05,-1.0546806797073e-06,1.4347306528279e-06,-3.8004997312062996e-07,-16.372553393773998,57.641847514546,1.6158121334509998,1.0856481481481,50400.0,1,1100.0,530.0,0.2,17.0
1570,33854400,391.83333333333,-0.00030702711731814,0.00035980811937204,-5.2781002053892e-05,-1.0604530814134001e-06,1.4429916395308e-06,-3.8253855811747997e-07,-16.371798040429002,57.731793522580006,1.6244183730443,1.0884259259259002,50400.0,1,1100.0,530.0,0.2,17.0
1574,33940800,392.83333333333,-0.00030764648484315,0.00036053580196022,-5.2889317117073e-05,-1.0662465159361e-06,1.4512848624857e-06,-3.8503834654965e-07,-16.371042330817,57.821682558468,1.6330176510851002,1.0912037037037,50400.0,1,1100.0,530.0,0.2,17.0
1578,34027200,393.83333333333,-0.00030826557591264,0.00036126318831838,-5.2997612405738e-05,-1.0720610591353001e-06,1.4596104502916e-06,-3.8754939115637e-07,-16.370287401137,57.911510172069995,1.6416084427517,1.0939814814814999,50400.0,1,1100.0,530.0,0.2,17.0
1582,34113600,394.83333333333,-0.00030888438997417003,0.00036199027930378997,-5.3105889329625e-05,-1.0778967099042e-06,1.4679683982713e-06,-3.9007168836715996e-07,-16.369530782366,58.001333342468,1.6502055355786,1.0967592592593,50400.0,1,1100.0,530.0,0.2,17.0
1586,34200000,395.83333333333,-0.00030950293013725,0.00036271707624315,-5.3214146105899e-05,-1.0837535706923e-06,1.4763588795836e-06,-3.9260530889129e-07,-16.368775945539998,58.091090714601,1.6587930277596,1.0995370370370001,50400.0,1,1100.0,530.0,0.2,17.0
1590,34286400,396.83333333333,-0.00031012119338146,0.00036344357749869,-5.3322384117222e-05,-1.0896316322918002e-06,1.4847818760835e-06,-3.9515024379169e-07,-16.368022834846002,58.180806000240004,1.6673760599363,1.1023148148148,50400.0,1,1100.0,530.0,0.2,17.0
1594,34372800,397.83333333333,-0.00031073918281322,0.00036416978590528997,-5.3430603092077e-05,-1.0955309561339e-06,1.4932374904395e-06,-3.9770653430562003e-07,-16.367268447142,58.270463807207,1.6759521939158002,1.1050925925926,50400.0,1,1100.0,530.0,0.2,17.0
1598,34459200,398.83333333333,-0.00031135689748826,0.00036489569997026,-5.3538802481997e-05,-1.1014515796453002e-06,1.5017257853862e-06,-4.0027420574091e-07,-16.366514399853,58.36012021997,1.6845349153522,1.1078703703704,50400.0,1,1100.0,530.0,0.2,17.0
1602,34545600,399.83333333333,-0.00031197433848497,0.00036562132048159,-5.3646981996614e-05,-1.1073935629766e-06,1.5102468625197e-06,-4.0285329954315e-07,-16.365761333522002,58.449736666711,1.6931143555888,1.1106481481481,50400.0,1,1100.0,530.0,0.2,17.0
1606,34632000,400.83333333333,-0.0003125915054325,0.00036634664770007996,-5.3755142267578004e-05,-1.1133569396388e-06,1.518800775491e-06,-4.0544383585222997e-07,-16.365008779379,58.539261742755,1.7016780105036002,1.1134259259258998,50400.0,1,1100.0,530.0,0.2,17.0
1610,34718400,401.83333333333,-0.00031320839838464,0.0003670716808261,-5.3863282441467e-05,-1.1193417469853001e-06,1.5273875878633002e-06,-4.0804584087797e-07,-16.364255892284998,58.628788825011995,1.7102492980238997,1.1162037037037,50400.0,1,1100.0,530.0,0.2,17.0
1614,34804800,402.83333333333,-0.00031382501704798,0.00036779641963302997,-5.3971402585049e-05,-1.125348037215e-06,1.5360073870191002e-06,-4.1065934980408003e-07,-16.36350367293,58.718298602440996,1.7188219855699,1.1189814814815,50400.0,1,1100.0,530.0,0.2,17.0
1618,34891200,403.83333333333,-0.00031444136356745,0.00036852086688361004,-5.4079503316163e-05,-1.1313758206403e-06,1.5446601867466003e-06,-4.1328436610628e-07,-16.362751943461,58.807731633949004,1.7273839120563999,1.1217592592593,50400.0,1,1100.0,530.0,0.2,17.0
1622,34977600,404.83333333333,-0.00031505743775345,0.00036924502138329,-5.4187583629838e-05,-1.1374251871003e-06,1.5533461401632e-06,-4.1592095306290003e-07,-16.362001150767,58.897127992775005,1.7359422866542,1.124537037037,50400.0,1,1100.0,530.0,0.2,17.0
1626,35064000,405.83333333333,-0.00031567323781795,0.00036996888167596003,-5.4295643858013e-05,-1.143496153171e-06,1.5620652744770001e-06,-4.1856912130602004e-07,-16.361249379953,58.986474019431,1.7444957734284,1.1273148148148,50400.0,1,1100.0,530.0,0.2,17.0
1630,35150400,406.83333333333,-0.00031628876886787997,0.00037069245339349,-5.440368452561e-05,-1.1495887699454e-06,1.570817672723e-06,-4.2122890277766e-07,-16.360497513203,59.07582174634499,1.7530567484888997,1.1300925925926002,50400.0,1,1100.0,530.0,0.2,17.0
1634,35236800,407.83333333333,-0.00031690402896546004,0.00037141573351859,-5.4511704553125e-05,-1.1557030736645001e-06,1.5796033958807e-06,-4.2390032221620996e-07,-16.359748888425,59.165105309911006,1.7616072483822,1.1328703703704,50400.0,1,1100.0,530.0,0.2,17.0
1638,35323200,408.83333333333,-0.00031751901832962996,0.00037213872294444,-5.4619704614809004e-05,-1.1618390955383001e-06,1.5884224953775e-06,-4.265833998392e-07,-16.358997181775997,59.254321982242004,1.770149885069,1.1356481481481,50400.0,1,1100.0,530.0,0.2,17.0
1642,35409600,409.83333333333,-0.00031813373746488,0.00037286142134877,-5.472768388389e-05,-1.1679969003376e-06,1.5972750803107001e-06,-4.2927817997313e-07,-16.358247459578,59.34353655123,1.7786976062473,1.1384259259259,50400.0,1,1100.0,530.0,0.2,17.0
1646,35496000,410.83333333333,-0.00031874818654017,0.00037358382955504,-5.4835643014867e-05,-1.1741765165699e-06,1.6061611965793998e-06,-4.3198468000944994e-07,-16.35749848671,59.432695795087994,1.7872387290303,1.1412037037037,50400.0,1,1100.0,530.0,0.2,17.0
1650,35582400,411.83333333333,-0.00031936236426366,0.00037430594606867996,-5.4943581805019003e-05,-1.1803779784233e-06,1.6150809025231e-06,-4.3470292409980003e-07,-16.356749226549002,59.521802975153996,1.7957735446212,1.1439814814815,50400.0,1,1100.0,530.0,0.2,17.0
1654,35668800,412.83333333333,-0.00031997627348051,0.00037502777315272,-5.5051499672208996e-05,-1.1866013572139999e-06,1.6240343168246001e-06,-4.3743295961066e-07,-16.355999793668,59.610876579729,1.804307483044,1.1467592592593001,50400.0,1,1100.0,530.0,0.2,17.0
1658,35755200,413.83333333333,-0.00032058991384801,0.00037574931120077,-5.5159397352752005e-05,-1.1928466831022e-06,1.6330214887638e-06,-4.4017480566167e-07,-16.355250535438,59.699933356162006,1.8128443488953998,1.1495370370370002,50400.0,1,1100.0,530.0,0.2,17.0
1662,35841600,414.83333333333,-0.00032120328424526003,0.00037647055822397004,-5.5267273978711e-05,-1.1991140020892e-06,1.6420424973298001e-06,-4.4292849524064e-07,-16.354503097807,59.788949729938004,1.8213760874524,1.1523148148148,50400.0,1,1100.0,530.0,0.2,17.0
1666,35928000,415.83333333333,-0.0003218163863318,0.00037719151596926,-5.537512963745601e-05,-1.2054033200991002e-06,1.6510973487799e-06,-4.4569402868087e-07,-16.353755008596,59.877902619936,1.8299000128599,1.1550925925926,50400.0,1,1100.0,530.0,0.2,17.0
1670,36014400,416.83333333333,-0.00032242922120376,0.00037791218612119,-5.5482964917427e-05,-1.2117147051714e-06,1.6601861569379e-06,-4.4847145176653005e-07,-16.353007381761998,59.966827251986,1.8384241773252,1.1578703703703999,50400.0,1,1100.0,530.0,0.2,17.0
1674,36100800,417.83333333333,-0.00032304179033664,0.00037863256903616,-5.559077869953e-05,-1.2180482123168998e-06,1.6693090154163e-06,-4.5126080309932005e-07,-16.352260755196,60.055681107168,1.846937751379,1.1606481481481001,50400.0,1,1100.0,530.0,0.2,17.0
1678,36187200,418.83333333333,-0.00032365409141016003,0.00037935266335026,-5.5698571940096996e-05,-1.224403870891e-06,1.6784659715926001e-06,-4.5406210070156004e-07,-16.351513054475,60.14455161283001,1.8554617050226,1.1634259259258999,50400.0,1,1100.0,530.0,0.2,17.0
1682,36273600,419.83333333333,-0.00032426612566345,0.00038007247003412996,-5.5806344370680003e-05,-1.2307817212333e-06,1.6876570932401e-06,-4.5687537200679997e-07,-16.350766658401,60.2333251708,1.8639690723306999,1.1662037037037,50400.0,1,1100.0,530.0,0.2,17.0
1686,36360000,420.83333333333,-0.00032487789217564,0.00038079198767177,-5.5914095496135e-05,-1.2371817811815e-06,1.6968824088555e-06,-4.5970062767404004e-07,-16.35001977857,60.322103943152,1.8724841023497,1.1689814814815,50400.0,1,1100.0,530.0,0.2,17.0
1690,36446400,421.83333333333,-0.00032548939508848,0.00038151122010308,-5.6021825014605004e-05,-1.2436041734089e-06,1.7061421248909e-06,-4.6253795148198005e-07,-16.34927528414,60.410817591185996,1.8809894069350999,1.1717592592593,50400.0,1,1100.0,530.0,0.2,17.0
1694,36532800,422.83333333333,-0.00032610063124106003,0.00038223016490277997,-5.6129533661723e-05,-1.2500488536959e-06,1.7154361654193e-06,-4.6538731172339e-07,-16.348529050015,60.499502554534,1.8894948254318003,1.174537037037,50400.0,1,1100.0,530.0,0.2,17.0
1698,36619200,423.83333333333,-0.00032671160165587,0.00038294882352671,-5.6237221870834e-05,-1.2565159266444e-06,1.7247647064339001e-06,-4.6824877978956e-07,-16.347783921336998,60.58816647053099,1.8980013590056002,1.1773148148148,50400.0,1,1100.0,530.0,0.2,17.0
1702,36705600,424.83333333333,-0.0003273223078977,0.00038366719583242,-5.6344887934726e-05,-1.2630054134741e-06,1.7341277832021e-06,-4.7112236972797004e-07,-16.347038482841,60.676774429632,1.9065019342677,1.1800925925926002,50400.0,1,1100.0,530.0,0.2,17.0
1706,36792000,425.83333333333,-0.00032793274914611,0.00038438528190317,-5.6452532757062e-05,-1.2695173340263e-06,1.7435254280753997e-06,-4.7400809404911003e-07,-16.346294044003,60.765341284608,1.9149982238068,1.1828703703704,50400.0,1,1100.0,530.0,0.2,17.0
1710,36878400,426.83333333333,-0.00032854292460397,0.00038510308098945,-5.6560156385487e-05,-1.2760517400508002e-06,1.7529577273051998e-06,-4.7690598725435e-07,-16.345548972867,60.853868381996,1.9234921714817,1.1856481481481,50400.0,1,1100.0,530.0,0.2,17.0
1714,36964800,427.83333333333,-0.00032915283646002005,0.0003858205948052,-5.6667758345177003e-05,-1.2826086826895e-06,1.7624247662534e-06,-4.7981608356393e-07,-16.344806410229,60.942322387267,1.9319741666257,1.1884259259258998,50400.0,1,1100.0,530.0,0.2,17.0
1718,37051200,428.83333333333,-0.00032976248427846,0.00038653782325427996,-5.6775338975823e-05,-1.2891881757977e-06,1.7719265671336998e-06,-4.8273839133605e-07,-16.344061744262,61.030796211219,1.9404690703456,1.1912037037037,50400.0,1,1100.0,530.0,0.2,17.0
1722,37137600,429.83333333333,-0.00033037186973649,0.00038725476733982,-5.6882897603333e-05,-1.2957903232151e-06,1.7814633051198e-06,-4.856729819046899e-07,-16.343317824354997,61.119197743536,1.9489518000739,1.1939814814815,50400.0,1,1100.0,530.0,0.2,17.0
1726,37224000,430.83333333333,-0.00033098099107009,0.00038797142545868,-5.6990434388597e-05,-1.3024151399048e-06,1.7910350042060001e-06,-4.886198643011599e-07,-16.342576174376,61.207582750797,1.9574371997839999,1.1967592592593002,50400.0,1,1100.0,530.0,0.2,17.0
1730,37310400,431.83333333333,-0.0003315898492663,0.00038868779854862,-5.7097949282320996e-05,-1.309062636862e-06,1.8006416810801002e-06,-4.9157904421807e-07,-16.341833282489,61.295878747673996,1.9659075871887999,1.199537037037,50400.0,1,1100.0,530.0,0.2,17.0
1734,37396800,432.83333333333,-0.00033219844755676,0.00038940388951035,-5.7205441953594996e-05,-1.3157328999583e-06,1.8102834811668e-06,-4.945505812085399e-07,-16.341090375905,61.384190402301996,1.9743891247310001,1.2023148148148,50400.0,1,1100.0,530.0,0.2,17.0
1738,37483200,433.83333333333,-0.00033280678025426,0.00039011969375535,-5.7312913501093e-05,-1.3224259163148e-06,1.8199603807675e-06,-4.9753446445274e-07,-16.340347699049,61.472399322459005,1.9828525972606998,1.2050925925926002,50400.0,1,1100.0,530.0,0.2,17.0
1742,37569600,434.83333333333,-0.00033341485217138,0.00039083521499895,-5.7420362827570996e-05,-1.3291417835232001e-06,1.8296725447070999e-06,-5.0053076118397e-07,-16.339607058610998,61.560640436013,1.9913288164181,1.2078703703704,50400.0,1,1100.0,530.0,0.2,17.0
1746,37656000,435.83333333333,-0.00033402266206978,0.00039155045221705,-5.7527790147269994e-05,-1.3358805262129999e-06,1.8394200138906003e-06,-5.0353948767768e-07,-16.338866076299,61.648800765138,1.9997928348292,1.2106481481481002,50400.0,1,1100.0,530.0,0.2,17.0
1750,37742400,436.83333333333,-0.00033463021066493,0.00039226540624022,-5.7635195575283995e-05,-1.3426421396244e-06,1.8492027775883e-06,-5.0656063796391e-07,-16.338124627168,61.736946170446,2.0082602126266997,1.2134259259259,50400.0,1,1100.0,530.0,0.2,17.0
1754,37828800,437.83333333333,-0.00033523749945961,0.00039298007728472996,-5.774257782512099e-05,-1.3494267489581001e-06,1.8590210472525002e-06,-5.0959429829432e-07,-16.337384574453,61.825020404072,2.0167165402798997,1.2162037037037,50400.0,1,1100.0,530.0,0.2,17.0
1758,37915200,438.83333333333,-0.00033584452851607,0.00039369446593122,-5.7849937415152e-05,-1.3562343568551e-06,1.868874827577e-06,-5.126404707219499e-07,-16.336644219746002,61.913083126202004,2.0251770312045,1.2189814814814999,50400.0,1,1100.0,530.0,0.2,17.0
1762,38001600,439.83333333333,-0.00033645129769682003,0.00039440857265902996,-5.7957274962211e-05,-1.3630650076092e-06,1.8787641900208e-06,-5.1569918241158e-07,-16.335903659571,62.001080959553,2.0336286543755002,1.2217592592593,50400.0,1,1100.0,530.0,0.2,17.0
1766,38088000,440.83333333333,-0.00033705780591594,0.00039512239592517,-5.8064590009228e-05,-1.3699187250917e-06,1.8886891762946e-06,-5.187704512029e-07,-16.335163819319,62.089058159159,2.0420816115056004,1.2245370370370001,50400.0,1,1100.0,530.0,0.2,17.0
1770,38174400,441.83333333333,-0.00033766405619744,0.00039583593841147004,-5.8171882214031004e-05,-1.3767955625994e-06,1.8986498743971e-06,-5.2185431179765e-07,-16.334423480928,62.176971963180996,2.0505268657187,1.2273148148148,50400.0,1,1100.0,530.0,0.2,17.0
1774,38260800,442.83333333333,-0.00033827004690534,0.00039654919831615,-5.8279151410811e-05,-1.3836955834938e-06,1.9086463909265e-06,-5.2495080743276e-07,-16.333685536893,62.26488617609,2.0589766771639,1.2300925925926,50400.0,1,1100.0,530.0,0.2,17.0
1778,38347200,443.83333333333,-0.00033887577822749,0.00039726217722892,-5.8386399001423e-05,-1.3906188133416e-06,1.9186787680496997e-06,-5.2805995470806e-07,-16.332946238873998,62.352735665229,2.0674185095827,1.2328703703704,50400.0,1,1100.0,530.0,0.2,17.0
1782,38433600,444.83333333333,-0.00033948125097574,0.00039797487605452005,-5.8493625078784e-05,-1.3975653071501002e-06,1.9287470969823003e-06,-5.3118178983223e-07,-16.332208753375,62.440558219975,2.0758599046267,1.2356481481481,50400.0,1,1100.0,530.0,0.2,17.0
1786,38520000,445.83333333333,-0.00034008646610872,0.0003986872941452,-5.8600828036474e-05,-1.4045351071261002e-06,1.9388514490319e-06,-5.343163419058e-07,-16.331469861068,62.52833820361,2.0842987588491,1.2384259259258998,50400.0,1,1100.0,530.0,0.2,17.0
1790,38606400,446.83333333333,-0.00034069142490967,0.0003993994325913,-5.8708007681628006e-05,-1.4115282295164e-06,1.9489918501467e-06,-5.374636206303099e-07,-16.330732617991,62.616064521149,2.0927303182978,1.2412037037037,50400.0,1,1100.0,530.0,0.2,17.0
1794,38692800,447.83333333333,-0.00034129612507792,0.00040011128951076,-5.8815164432842e-05,-1.4185447360905e-06,1.9591684040902e-06,-5.4062366799965e-07,-16.329995213439,62.703788079884994,2.1011681505989,1.2439814814815,50400.0,1,1100.0,530.0,0.2,17.0
1798,38779200,448.83333333333,-0.00034190056973683,0.00040082286853567996,-5.8922298798848e-05,-1.4255846803735e-06,1.9693811993395e-06,-5.4379651896595e-07,-16.329257990797,62.791446996316004,2.1095966681627,1.2467592592593,50400.0,1,1100.0,530.0,0.2,17.0
1802,38865600,449.83333333333,-0.00034250475730919,0.00040153416765621004,-5.9029410347018e-05,-1.4326480628101e-06,1.9796302376061e-06,-5.46982174796e-07,-16.328521656008,62.879054359502,2.1180191955386003,1.249537037037,50400.0,1,1100.0,530.0,0.2,17.0
1806,38952000,450.83333333333,-0.00034310868906585,0.00040224518705577996,-5.9136497989923e-05,-1.4397349547233e-06,1.9899156372038e-06,-5.5018068248054e-07,-16.327785192308,62.966656607602,2.1264472233874,1.2523148148148,50400.0,1,1100.0,530.0,0.2,17.0
1810,39038400,451.83333333333,-0.00034371236493147,0.00040295592750846,-5.924356257699399e-05,-1.4468453866788e-06,2.0002374496666998e-06,-5.533920629879799e-07,-16.327049010525,63.05417924781901,2.1348625100305,1.2550925925926002,50400.0,1,1100.0,530.0,0.2,17.0
1814,39124800,452.83333333333,-0.00034431578327519,0.00040366638739168,-5.9350604116494994e-05,-1.4539794089702e-06,2.0105957592839e-06,-5.5661635031373e-07,-16.326313713776,63.141670145703,2.1432775374197,1.2578703703704,50400.0,1,1100.0,530.0,0.2,17.0
1818,39211200,453.83333333333,-0.00034491894593878,0.00040437656832196,-5.9457622383173e-05,-1.4611370668303998e-06,2.0209906408105e-06,-5.5985357398009e-07,-16.325577383763,63.229151632406996,2.1516960700702,1.2606481481481,50400.0,1,1100.0,530.0,0.2,17.0
1822,39297600,454.83333333333,-0.00034552185454465,0.00040508647223951,-5.9564617694863e-05,-1.4683184066886999e-06,2.0314221712685003e-06,-5.631037645798601e-07,-16.324843159726,63.316594336628,2.1601119572037,1.2634259259259,50400.0,1,1100.0,530.0,0.2,17.0
1826,39384000,455.83333333333,-0.00034612450860742,0.00040579609822094,-5.967158961351801e-05,-1.475523485754e-06,2.0418904480665e-06,-5.663669623124899e-07,-16.324107403341,63.403967497132996,2.1685172789758,1.2662037037037,50400.0,1,1100.0,530.0,0.2,17.0
1830,39470400,456.83333333333,-0.00034672690889753997,0.00040650544679397,-5.977853789643e-05,-1.4827523312207e-06,2.0523955141576e-06,-5.696431829368901e-07,-16.323372337875,63.491320076812,2.1769254309215,1.2689814814815,50400.0,1,1100.0,530.0,0.2,17.0
1834,39556800,457.83333333333,-0.00034732905492217,0.00040721451735626,-5.9885462434089e-05,-1.4900049736065e-06,2.062937422427e-06,-5.7293244882053e-07,-16.322638697560002,63.57861678248901,2.185325480542,1.2717592592593001,50400.0,1,1100.0,530.0,0.2,17.0
1838,39643200,458.83333333333,-0.00034793094507634,0.00040792330980902,-5.9992364732685e-05,-1.4972814445018e-06,2.0735162242641003e-06,-5.7623477976229e-07,-16.32190423773,63.665897424511996,2.1937288114926004,1.2745370370370002,50400.0,1,1100.0,530.0,0.2,17.0
1842,39729600,459.83333333333,-0.0003485325816944,0.00040863182520468,-6.0099243510281006e-05,-1.504581789602e-06,2.0841319959494e-06,-5.7955020634745e-07,-16.321171422238,63.753113856631,2.2021226762047004,1.2773148148148,50400.0,1,1100.0,530.0,0.2,17.0
1846,39816000,460.83333333333,-0.00034913396498648997,0.00040934006378456,-6.0206098798073e-05,-1.5119060823063e-06,2.0947848616653997e-06,-5.8287877935912e-07,-16.320437995154,63.84032614513799,2.2105226510713,1.2800925925926,50400.0,1,1100.0,530.0,0.2,17.0
1850,39902400,461.83333333333,-0.00034973509491164,0.00041004802489017997,-6.0312929978533e-05,-1.5192543333148e-06,2.1054748370712e-06,-5.862205037563501e-07,-16.319704820361,63.927456778746006,2.2189094257926003,1.2828703703703999,50400.0,1,1100.0,530.0,0.2,17.0
1854,39988800,462.83333333333,-0.00035033597276707995,0.00041075571025883,-6.0419737491747e-05,-1.5266266081956999e-06,2.11620203261e-06,-5.8957542441428e-07,-16.318972566436997,64.014601443562,2.2273055955237,1.2856481481481001,50400.0,1,1100.0,530.0,0.2,17.0
1858,40075200,463.83333333333,-0.00035093659700434,0.00041146311924416,-6.0526522239819995e-05,-1.534022948719e-06,2.1269665182425e-06,-5.9294356952349e-07,-16.318240846257,64.101674478474,2.2356908186631,1.2884259259258999,50400.0,1,1100.0,530.0,0.2,17.0
1862,40161600,464.83333333333,-0.0003515369695322,0.00041217025193156,-6.063328239935699e-05,-1.5414433630839e-06,2.1377683074069998e-06,-5.963249443230799e-07,-16.317508795792,64.188711853399,2.2440751460953,1.2912037037037,50400.0,1,1100.0,530.0,0.2,17.0
1866,40248000,465.83333333333,-0.00035213709031625,0.00041287710938829,-6.074001907204301e-05,-1.5488879605561e-06,2.1486075833708998e-06,-5.9971962281485e-07,-16.316777980641,64.275709428121,2.2524553882681,1.2939814814815,50400.0,1,1100.0,530.0,0.2,17.0
