,time,days,metal_creep_strain_rr,metal_creep_strain_tt,metal_creep_strain_zz,oxide_creep_strain_rr,oxide_creep_strain_tt,oxide_creep_strain_zz,oxide_stress_rr,oxide_stress_tt,oxide_stress_zz,years,dt,state,T_gas,T_steam,p_gas,p_steam
1500,31953600.0,369.83333333333,-0.0001233552513367,0.00016933856272879,-4.5983311392081e-05,-6.7185312523318e-07,8.9711873921448e-07,-2.2526561398130998e-07,-16.494243873109,42.854292625114,-1.1006026497348,1.0273148148148,50400.0,1.0,1100.0,530.0,0.2,17.0
1504,32040000.0,370.83333333333,-0.0001235679674367,0.00016963775713325,-4.6069789696546005e-05,-6.7479414429653e-07,9.0123411024934e-07,-2.2643996595282002e-07,-16.493894227409,42.892346956388,-1.0992044251315,1.0300925925925999,50400.0,1.0,1100.0,530.0,0.2,17.0
1508,32126400.0,371.83333333333,-0.00012378049160643,0.00016993669647564,-4.615620486921e-05,-6.777414818670001e-07,9.0535918119403e-07,-2.2761769932702998e-07,-16.493583491467,42.933721737240006,-1.0970647073183,1.0328703703703999,50400.0,1.0,1100.0,530.0,0.2,17.0
1512,32212800.0,372.83333333333,-0.00012399285777276,0.00017023540807355,-4.6242550300787e-05,-6.8069531186809e-07,9.0949420426276e-07,-2.2879889239467001e-07,-16.493245704288,42.974936895419,-1.0949044694103,1.0356481481481,50400.0,1.0,1100.0,530.0,0.2,17.0
1516,32299200.0,373.83333333333,-0.00012420504452188998,0.00017053386177326,-4.6328817251364e-05,-6.8365493732409e-07,9.1363820524704e-07,-2.2998326792295e-07,-16.492926823745,43.013622579947004,-1.0932290771111999,1.0384259259259,50400.0,1.0,1100.0,530.0,0.2,17.0
1520,32385600.0,374.83333333333,-0.00012441699467425,0.00017083198846728,-4.6414993793033e-05,-6.8661973928183e-07,9.177902984918399e-07,-2.3117055921001e-07,-16.492607815953,43.05690572011599,-1.0906528997373,1.0412037037037,50400.0,1.0,1100.0,530.0,0.2,17.0
1524,32472000.0,375.83333333333,-0.00012462878929822,0.0001711298922797,-4.650110298148e-05,-6.8959092380246e-07,9.2195219276954e-07,-2.3236126896707e-07,-16.492207917469,43.097472863385,-1.0885597701812,1.0439814814815,50400.0,1.0,1100.0,530.0,0.2,17.0
1528,32558400.0,376.83333333333,-0.00012484038725863998,0.00017142752741041,-4.6587140151766e-05,-6.9256805235839e-07,9.2612326481952e-07,-2.3355521246113e-07,-16.491885639804,43.134821320243,-1.0872882171333,1.0467592592593,50400.0,1.0,1100.0,530.0,0.2,17.0
1532,32644800.0,377.83333333333,-0.00012505181428361001,0.00017172491548823998,-4.667310120463e-05,-6.9555117488218e-07,9.303035990621099e-07,-2.3475242417993e-07,-16.491545820711,43.177432309753996,-1.0848192739589,1.049537037037,50400.0,1.0,1100.0,530.0,0.2,17.0
1536,32731200.0,378.83333333333,-0.0001252630369079,0.00017202203558203,-4.6758998674128e-05,-6.9854047327554e-07,9.344934355693701e-07,-2.3595296229383e-07,-16.491194122979,43.217464425628,-1.0829647856983,1.0523148148148,50400.0,1.0,1100.0,530.0,0.2,17.0
1540,32817600.0,379.83333333333,-0.00012547410611547,0.00017231893719066,-4.6844831075191996e-05,-7.015363576178899e-07,9.3869335565182e-07,-2.3715699803393003e-07,-16.490815936709,43.256683962524995,-1.0813415552646,1.0550925925926,50400.0,1.0,1100.0,530.0,0.2,17.0
1544,32904000.0,380.83333333333,-0.00012568501684637,0.00017261560741286,-4.6930590566489e-05,-7.045385416223e-07,9.4290296023097e-07,-2.3836441860867e-07,-16.490469873612,43.299523694981005,-1.0788134109614,1.0578703703704,50400.0,1.0,1100.0,530.0,0.2,17.0
1548,32990400.0,381.83333333333,-0.00012589569626691,0.0001729119648585,-4.7016268591585e-05,-7.075458628551999e-07,9.4712062086539e-07,-2.3957475801018e-07,-16.490177654972,43.337089132071,-1.0773925736204,1.0606481481480998,50400.0,1.0,1100.0,530.0,0.2,17.0
1552,33076800.0,382.83333333333,-0.00012610626989642,0.00017320815378188,-4.7101883885456e-05,-7.1056007664371e-07,9.5134882369926e-07,-2.4078874705556e-07,-16.489775907513,43.374670214643004,-1.0757665252303,1.0634259259259,50400.0,1.0,1100.0,530.0,0.2,17.0
1556,33163200.0,383.83333333333,-0.00012631665749482,0.00017350408281966,-4.7187425324835e-05,-7.1358010319373e-07,9.5558603465063e-07,-2.420059314569e-07,-16.489482088312,43.418303974507,-1.0731830307948,1.0662037037037,50400.0,1.0,1100.0,530.0,0.2,17.0
1560,33249600.0,384.83333333333,-0.00012652688520019,0.00017379978071691002,-4.7272895516725e-05,-7.1660642166392e-07,9.598329333233102e-07,-2.4322651165939004e-07,-16.489152750952,43.460304210202,-1.0706126030938001,1.0689814814815,50400.0,1.0,1100.0,530.0,0.2,17.0
1564,33336000.0,385.83333333333,-0.00012673686710432,0.0001740951538437,-4.7358286739378995e-05,-7.196377086023301e-07,9.640876489351999e-07,-2.4444994033287e-07,-16.488788972161,43.500033596642,-1.0686229943854,1.0717592592593002,50400.0,1.0,1100.0,530.0,0.2,17.0
1568,33422400.0,386.83333333333,-0.00012694667777135,0.00017439028132775,-4.7443603556397995e-05,-7.2267511318517e-07,9.6835179603696e-07,-2.4567668285179e-07,-16.488498177552,43.539897368397,-1.0666854221200002,1.074537037037,50400.0,1.0,1100.0,530.0,0.2,17.0
1572,33508800.0,387.83333333333,-0.00012715631177285,0.00017468516712183002,-4.7528855348978e-05,-7.257185730455301e-07,9.7262530811201e-07,-2.4690673506648e-07,-16.488224806528002,43.579582074802,-1.0648201829148,1.0773148148148,50400.0,1.0,1100.0,530.0,0.2,17.0
1576,33595200.0,388.83333333333,-0.00012736578453083,0.00017497982244348,-4.7614037912653006e-05,-7.2876820609328e-07,9.7690834783487e-07,-2.4814014174158e-07,-16.487781706326,43.621423258006,-1.0623438094403,1.0800925925926,50400.0,1.0,1100.0,530.0,0.2,17.0
1580,33681600.0,389.83333333333,-0.0001275750840914,0.00017527422452245,-4.7699140431053e-05,-7.318236045105799e-07,9.812003257407801e-07,-2.493767212302e-07,-16.487485236716,43.658266542601005,-1.061027556412,1.0828703703704,50400.0,1.0,1100.0,530.0,0.2,17.0
1584,33768000.0,390.83333333333,-0.00012778422555535,0.00017556841059501,-4.7784185039668e-05,-7.348855332498299e-07,9.855023405889799e-07,-2.5061680733915e-07,-16.487131978452002,43.696223141634,-1.0596907373539002,1.0856481481481,50400.0,1.0,1100.0,530.0,0.2,17.0
1588,33854400.0,391.83333333333,-0.00012799319974069,0.00017586236451944,-4.7869164778748e-05,-7.379538026480099e-07,9.8981409977642e-07,-2.5186029712841e-07,-16.486993107981,43.738051083429,-1.057248519877,1.0884259259259002,50400.0,1.0,1100.0,530.0,0.2,17.0
1592,33940800.0,392.83333333333,-0.00012820203297678,0.00017615610538045,-4.7954072403674e-05,-7.410280114291e-07,9.9413508404585e-07,-2.5310707261676004e-07,-16.486486477868,43.775667717494,-1.0558357967201,1.0912037037037,50400.0,1.0,1100.0,530.0,0.2,17.0
1596,34027200.0,393.83333333333,-0.00012841067385905,0.00017644958831553002,-4.8038914456476e-05,-7.4410833862171e-07,9.9846550748817e-07,-2.5435716886645997e-07,-16.486240371551002,43.81645708798101,-1.053590763818,1.0939814814814999,50400.0,1.0,1100.0,530.0,0.2,17.0
1600,34113600.0,394.83333333333,-0.0001286191553085,0.00017674284467376,-4.8123689365262e-05,-7.4719467833778e-07,1.0028052482002e-06,-2.5561056986243e-07,-16.485821570957,43.855241601048,-1.0518355741384,1.0967592592593,50400.0,1.0,1100.0,530.0,0.2,17.0
1604,34200000.0,395.83333333333,-0.00012882747266736,0.0001770358664389,-4.820839377154e-05,-7.5028725956873e-07,1.0071545965288e-06,-2.568673369601e-07,-16.485683508655,43.896714533589,-1.0493571287064,1.0995370370370001,50400.0,1.0,1100.0,530.0,0.2,17.0
1608,34286400.0,396.83333333333,-0.00012903562229781002,0.00017732864872875,-4.8293026430938e-05,-7.5338544419436e-07,1.0115127033078001e-06,-2.5812725911344e-07,-16.485233653666,43.933741522901,-1.0479086701884,1.1023148148148,50400.0,1.0,1100.0,530.0,0.2,17.0
1612,34372800.0,397.83333333333,-0.00012924362196094,0.00017762122152669,-4.8377599565746004e-05,-7.5649014355585e-07,1.0158808230846e-06,-2.5939067952873996e-07,-16.484769111907,43.977667115483996,-1.0448082884546,1.1050925925926,50400.0,1.0,1100.0,530.0,0.2,17.0
1616,34459200.0,398.83333333333,-0.00012945141705266,0.00017791350820604,-4.8462091153377e-05,-7.5960004112287e-07,1.0202571060077e-06,-2.6065706488481003e-07,-16.484465845545,44.013450450577004,-1.0438337109019,1.1078703703704,50400.0,1.0,1100.0,530.0,0.2,17.0
1620,34545600.0,399.83333333333,-0.00012965907749614,0.00017820560251956998,-4.8546525023427e-05,-7.6271691753708e-07,1.0246440468407e-06,-2.6192712930360004e-07,-16.484207427023,44.051953748294004,-1.0419619531576,1.1106481481481,50400.0,1.0,1100.0,530.0,0.2,17.0
1624,34632000.0,400.83333333333,-0.0001298666181119,0.00017849751804776,-4.8630899935854e-05,-7.658403866093601e-07,1.0290411315554002e-06,-2.6320074494605997e-07,-16.483847365558,44.090557395909,-1.0401571161579999,1.1134259259258998,50400.0,1.0,1100.0,530.0,0.2,17.0
1628,34718400.0,401.83333333333,-0.00013007398343507,0.0001787891884647,-4.8715205029631e-05,-7.6896954733838e-07,1.0334470908236e-06,-2.6447754348522e-07,-16.483484324861,44.130115735544,-1.0381290374263001,1.1162037037037,50400.0,1.0,1100.0,530.0,0.2,17.0
1632,34804800.0,402.83333333333,-0.00013028115723146,0.00017908060197556,-4.87994447441e-05,-7.7210464449858e-07,1.0378622490723e-06,-2.6575760457374e-07,-16.483187126515,44.169827301954,-1.0361097454784,1.1189814814815,50400.0,1.0,1100.0,530.0,0.2,17.0
1636,34891200.0,403.83333333333,-0.00013048817512774,0.00017937179559827,-4.8883620470529996e-05,-7.752459759532099e-07,1.0422870335789e-06,-2.6704105762572e-07,-16.482876298896,44.210434679637004,-1.0338181517559002,1.1217592592593,50400.0,1.0,1100.0,530.0,0.2,17.0
1640,34977600.0,404.83333333333,-0.00013069505336083998,0.00017966277307685,-4.8967719716009006e-05,-7.783930561651101e-07,1.0467207816868999e-06,-2.6832772552182e-07,-16.48252750305,44.248523204593,-1.0321614662058,1.124537037037,50400.0,1.0,1100.0,530.0,0.2,17.0
1644,35064000.0,405.83333333333,-0.00013090177537287,0.00017995353280665,-4.9051757433778995e-05,-7.8154641832312e-07,1.0511642284190001e-06,-2.6961781009587e-07,-16.482224062045,44.287467194197,-1.0302603075024999,1.1273148148148,50400.0,1.0,1100.0,530.0,0.2,17.0
1648,35150400.0,406.83333333333,-0.00013110831056126998,0.00018024404503726,-4.913573447599e-05,-7.847058839962e-07,1.0556171182995e-06,-2.7091123430331997e-07,-16.481853832332998,44.324530378743,-1.0287755993313001,1.1300925925926002,50400.0,1.0,1100.0,530.0,0.2,17.0
1652,35236800.0,407.83333333333,-0.00013131471701633001,0.00018053435377765,-4.9219636761314e-05,-7.8787110868332e-07,1.0600789859751e-06,-2.7220787729175e-07,-16.481488445644,44.363397525371,-1.0268750214042,1.1328703703704,50400.0,1.0,1100.0,530.0,0.2,17.0
1656,35323200.0,408.83333333333,-0.00013152095268572,0.00018082443132288,-4.9303478637159006e-05,-7.9104273789454e-07,1.0645507082923001e-06,-2.7350797039777e-07,-16.481214451903,44.403826147137,-1.0246475183678,1.1356481481481,50400.0,1.0,1100.0,530.0,0.2,17.0
1660,35409600.0,409.83333333333,-0.00013172706347191001,0.00018111432777085,-4.938726429894e-05,-7.942208837941201e-07,1.0690324856701e-06,-2.7481160187594e-07,-16.480911403639,44.443790844809,-1.022500684593,1.1384259259259,50400.0,1.0,1100.0,530.0,0.2,17.0
1664,35496000.0,410.83333333333,-0.00013193300674715,0.00018140398383773002,-4.9470977090573e-05,-7.9740463077821e-07,1.0735230136457e-06,-2.7611838286749003e-07,-16.480535216205002,44.482282425348,-1.0206605478453,1.1412037037037,50400.0,1.0,1100.0,530.0,0.2,17.0
1668,35582400.0,411.83333333333,-0.00013213882256107,0.00018169344361586,-4.9554621054785e-05,-8.0059445665978e-07,1.0780229745211e-06,-2.7742851786131e-07,-16.480244408433002,44.522610146689,-1.0184766815333999,1.1439814814815,50400.0,1.0,1100.0,530.0,0.2,17.0
1672,35668800.0,412.83333333333,-0.00013234446229445,0.00018198266371583,-4.9638201421379e-05,-8.0379011985563e-07,1.0825320240315e-06,-2.7874190417588e-07,-16.479880903773,44.562808601041,-1.0162183289513,1.1467592592593001,50400.0,1.0,1100.0,530.0,0.2,17.0
1676,35755200.0,413.83333333333,-0.00013254991125406999,0.00018227161971178999,-4.9721708457719e-05,-8.0699124318042e-07,1.0870496169591e-06,-2.8005837377867e-07,-16.47958868883,44.59553957789699,-1.0156601030568,1.1495370370370002,50400.0,1.0,1100.0,530.0,0.2,17.0
1680,35841600.0,414.83333333333,-0.0001327552450843,0.00018256040820041,-4.9805163116112e-05,-8.1019938450728e-07,1.0915779503642999e-06,-2.8137856585705e-07,-16.479238567184,44.639207755773,-1.0125576113002,1.1523148148148,50400.0,1.0,1100.0,530.0,0.2,17.0
1684,35928000.0,415.83333333333,-0.00013296041440605,0.00018284896025233,-4.9888545846272e-05,-8.134130366239701e-07,1.0961149277634001e-06,-2.8270189113946e-07,-16.478965360758,44.677848510286,-1.0107171659439,1.1550925925926,50400.0,1.0,1100.0,530.0,0.2,17.0
1688,36014400.0,416.83333333333,-0.00013316546319973,0.00018313732775978,-4.9971864560045e-05,-8.1663276700779e-07,1.1006613601089e-06,-2.8402859310114004e-07,-16.478548108404,44.719444890843,-1.0083194844083,1.1578703703703999,50400.0,1.0,1100.0,530.0,0.2,17.0
1692,36100800.0,417.83333333333,-0.00013337027730414,0.00018342538989288,-5.0055112588741e-05,-8.1985787932016e-07,1.1052161984862e-06,-2.8535831916603e-07,-16.478292766318,44.75261137495,-1.0073428453789,1.1606481481481001,50400.0,1.0,1100.0,530.0,0.2,17.0
1696,36187200.0,418.83333333333,-0.00013357503040346,0.0001837133377351,-5.0138307331644e-05,-8.230901567168399e-07,1.109782029003e-06,-2.8669187228614996e-07,-16.477907340478,44.79246194327,-1.0050845960581,1.1634259259258999,50400.0,1.0,1100.0,530.0,0.2,17.0
1700,36273600.0,419.83333333333,-0.00013377958513132,0.00018400101750066,-5.0221432369344e-05,-8.2632776947404e-07,1.1143562370177e-06,-2.8802846754366e-07,-16.477659609898,44.829929325399,-1.0034649209511,1.1662037037037,50400.0,1.0,1100.0,530.0,0.2,17.0
1704,36360000.0,420.83333333333,-0.00013398399800593,0.00018428850004665,-5.0304502040719e-05,-8.2957191209874e-07,1.1189405138858e-06,-2.8936860178704e-07,-16.477298501363002,44.867503213195,-1.0018850537066,1.1689814814815,50400.0,1.0,1100.0,530.0,0.2,17.0
1708,36446400.0,421.83333333333,-0.00013418829890134,0.00018457581204763,-5.0387513146287e-05,-8.3282254253502e-07,1.1235348050083999e-06,-2.9071226247336e-07,-16.477025783379997,44.905845253781,-1.0000529439368,1.1717592592593,50400.0,1.0,1100.0,530.0,0.2,17.0
1712,36532800.0,422.83333333333,-0.00013439247845825,0.0001848629406212,-5.0470462162949e-05,-8.3607943867628e-07,1.1281388140726e-06,-2.9205937539635e-07,-16.476682888968,44.946637667578,-0.99766892297647,1.174537037037,50400.0,1.0,1100.0,530.0,0.2,17.0
1716,36619200.0,423.83333333333,-0.00013459648428574,0.00018514983647805,-5.0553352192313e-05,-8.3934240815883e-07,1.1327522395605e-06,-2.9340983140163004e-07,-16.476327319774,44.986682165677,-0.9954829431951501,1.1773148148148,50400.0,1.0,1100.0,530.0,0.2,17.0
1720,36705600.0,424.83333333333,-0.00013480036398143998,0.00018543653656653998,-5.0636172585101e-05,-8.4261125708573e-07,1.1373748347562e-06,-2.9476357767051e-07,-16.476017996977998,45.021309548203,-0.9942190847512901,1.1800925925926002,50400.0,1.0,1100.0,530.0,0.2,17.0
1724,36792000.0,425.83333333333,-0.00013500409530863,0.00018572302898469,-5.0718933676062e-05,-8.4588616393265e-07,1.1420068580723e-06,-2.9612069413963e-07,-16.475665293737,45.06348738212,-0.99158008046698,1.1828703703704,50400.0,1.0,1100.0,530.0,0.2,17.0
1728,36878400.0,426.83333333333,-0.00013520768570463,0.00018600931951948,-5.0801633814853e-05,-8.4916735660587e-07,1.1466485970601999e-06,-2.9748124045435e-07,-16.475400066079,45.102259556159,-0.9897152056068801,1.1856481481481,50400.0,1.0,1100.0,530.0,0.2,17.0
1732,36964800.0,427.83333333333,-0.00013541113240439,0.00018629540352857,-5.0884271124181e-05,-8.5245441403926e-07,1.1512994942095e-06,-2.988450801702e-07,-16.474974854981,45.141067010200004,-0.98747217653388,1.1884259259258998,50400.0,1.0,1100.0,530.0,0.2,17.0
1736,37051200.0,428.83333333333,-0.00013561440399761002,0.00018658124586115,-5.0966841863540996e-05,-8.5574728050426e-07,1.1559594414732e-06,-3.0021216096891e-07,-16.474623377795,45.181418946195,-0.98515649865438,1.1912037037037,50400.0,1.0,1100.0,530.0,0.2,17.0
1740,37137600.0,429.83333333333,-0.00013581753292255,0.00018686687789412,-5.1049344971574e-05,-8.5904603195341e-07,1.1606285547874e-06,-3.0158252283398e-07,-16.47434378209,45.218313252908004,-0.9836605979055301,1.1939814814815,50400.0,1.0,1100.0,530.0,0.2,17.0
1744,37224000.0,430.83333333333,-0.00013602052441717,0.00018715231028961,-5.1131785872434005e-05,-8.6235063203979e-07,1.1653068195819999e-06,-3.0295618754218e-07,-16.474038890183,45.256385787808,-0.9819335735197801,1.1967592592593002,50400.0,1.0,1100.0,530.0,0.2,17.0
1748,37310400.0,431.83333333333,-0.00013622334833331002,0.00018743751192163,-5.1214163588314e-05,-8.656609694902799e-07,1.1699940442592e-06,-3.0433307476894e-07,-16.473716310921,45.294199377507,-0.9798978040508801,1.199537037037,50400.0,1.0,1100.0,530.0,0.2,17.0
1752,37396800.0,432.83333333333,-0.00013642607877273,0.00018772256696668001,-5.1296488193957e-05,-8.689779949281799e-07,1.1746915949525e-06,-3.0571360002434e-07,-16.473408807843,45.333067706555994,-0.97781674248789,1.2023148148148,50400.0,1.0,1100.0,530.0,0.2,17.0
1756,37483200.0,433.83333333333,-0.00013662865810814,0.00018800741604582,-5.1378757937682e-05,-8.723013017133002e-07,1.1793988813850001e-06,-3.0709757967164995e-07,-16.473105816028,45.368797069595004,-0.97644560588781,1.2050925925926002,50400.0,1.0,1100.0,530.0,0.2,17.0
1760,37569600.0,434.83333333333,-0.00013683111147366002,0.00018829208397544,-5.146097250178e-05,-8.756310962716801e-07,1.1841161974981e-06,-3.0848510122641e-07,-16.472783258088,45.408323317674,-0.9742311419756899,1.2078703703704,50400.0,1.0,1100.0,530.0,0.2,17.0
1764,37656000.0,435.83333333333,-0.0001370334241756,0.00018857655275133998,-5.1543128575735e-05,-8.789672036474399e-07,1.1888432931168998e-06,-3.0987608946946e-07,-16.47240802427,45.447123287527,-0.9721062195398299,1.2106481481481002,50400.0,1.0,1100.0,530.0,0.2,17.0
1768,37742400.0,436.83333333333,-0.00013723560328425,0.00018886080955052,-5.1625206266277e-05,-8.8230852426278e-07,1.1935786356203e-06,-3.1127011135751e-07,-16.472073111901,45.485668069845,-0.97015544634132,1.2134259259259,50400.0,1.0,1100.0,530.0,0.2,17.0
1772,37828800.0,437.83333333333,-0.00013743763480681,0.0001891448672452,-5.1707232438392e-05,-8.8565614882645e-07,1.1983237504219e-06,-3.1266760159540004e-07,-16.47189139586,45.520295015141,-0.9689885370541701,1.2162037037037,50400.0,1.0,1100.0,530.0,0.2,17.0
1776,37915200.0,438.83333333333,-0.00013763954619083998,0.00018942875341813,-5.1789207227287e-05,-8.8901026814319e-07,1.2030789207566003e-06,-3.1406865261345e-07,-16.471548089763,45.553530728605004,-0.96818062351423,1.2189814814814999,50400.0,1.0,1100.0,530.0,0.2,17.0
1780,38001600.0,439.83333333333,-0.00013784134271405,0.00018971245435009,-5.1871111636034996e-05,-8.923703573380501e-07,1.2078433927197e-06,-3.1547303538168004e-07,-16.471203478729,45.593411416319,-0.9658227191591701,1.2217592592593,50400.0,1.0,1100.0,530.0,0.2,17.0
1784,38088000.0,440.83333333333,-0.00013804300389585,0.00018999597472287,-5.1952970827013e-05,-8.9573716200043e-07,1.2126182309341002e-06,-3.168810689337e-07,-16.470870151577,45.633048080254,-0.9635121312590699,1.2245370370370001,50400.0,1.0,1100.0,530.0,0.2,17.0
1788,38174400.0,441.83333333333,-0.00013824454517978,0.0001902793155835,-5.2034770403721005e-05,-8.9911020918549e-07,1.2174027693849e-06,-3.1829256019942003e-07,-16.470557712355,45.670423968359,-0.96171171578779,1.2273148148148,50400.0,1.0,1100.0,530.0,0.2,17.0
1792,38260800.0,442.83333333333,-0.00013844594873778,0.00019056246759571,-5.2116518857926e-05,-9.024896076725201e-07,1.2221971646565e-06,-3.1970755698398e-07,-16.470273366261,45.706412275871,-0.9602704843533,1.2300925925926,50400.0,1.0,1100.0,530.0,0.2,17.0
1796,38347200.0,443.83333333333,-0.00013864723589142,0.00019084543520791,-5.219819931649e-05,-9.0587492490376e-07,1.2270007993323e-06,-3.2112587442856e-07,-16.469874829832,45.744581428279,-0.95819584961759,1.2328703703704,50400.0,1.0,1100.0,530.0,0.2,17.0
1800,38433600.0,444.83333333333,-0.00013884836725325,0.00019112819691987,-5.2279829666619e-05,-9.0926655157919e-07,1.2318142245424e-06,-3.2254767296325e-07,-16.469643420902,45.782419110776,-0.95637594907289,1.2356481481481,50400.0,1.0,1100.0,530.0,0.2,17.0
1804,38520000.0,445.83333333333,-0.00013904940722021,0.00019141080260082,-5.2361395380607e-05,-9.1266434577726e-07,1.2366372541057e-06,-3.2397290832848e-07,-16.469284550142,45.821846802549,-0.95402142291747,1.2384259259258998,50400.0,1.0,1100.0,530.0,0.2,17.0
1808,38606400.0,446.83333333333,-0.00013925028188977,0.00019169318478009,-5.2442902890317e-05,-9.1606786052111e-07,1.2414692588372e-06,-3.2540139831608e-07,-16.468864406282,45.854897845131,-0.95329450556729,1.2412037037037,50400.0,1.0,1100.0,530.0,0.2,17.0
1812,38692800.0,447.83333333333,-0.00013945104758703,0.00019197539734155,-5.2524349754528e-05,-9.194776004859001e-07,1.2463109332571999e-06,-3.2683333277129003e-07,-16.468659871175,45.895126628732,-0.9507924550975899,1.2439814814815,50400.0,1.0,1100.0,530.0,0.2,17.0
1816,38779200.0,448.83333333333,-0.00013965170602642,0.00019225745274823,-5.2605746721815005e-05,-9.228939271827e-07,1.2511628072623001e-06,-3.2826888007964e-07,-16.46837982262,45.931033633933,-0.94930127029196,1.2467592592593,50400.0,1.0,1100.0,530.0,0.2,17.0
1820,38865600.0,449.83333333333,-0.00013985222877448998,0.00019253931016921,-5.2687081394711e-05,-9.263161609802e-07,1.2560239144116998e-06,-3.2970775343147997e-07,-16.468058275876,45.969845221425,-0.947165459036,1.249537037037,50400.0,1.0,1100.0,530.0,0.2,17.0
1824,38952000.0,450.83333333333,-0.00014005262004065,0.00019282097640619,-5.2768356365538e-05,-9.297444652485799e-07,1.2608944819175e-06,-3.3115001666889e-07,-16.467658582009,46.006036708733,-0.9455892437897401,1.2523148148148,50400.0,1.0,1100.0,530.0,0.2,17.0
1828,39038400.0,451.83333333333,-0.00014025290029751002,0.00019310248093816002,-5.2849580640648e-05,-9.3317936290625e-07,1.2657752599071998e-06,-3.3259589700090997e-07,-16.46738766444,46.04450666228,-0.94345912511082,1.2550925925926002,50400.0,1.0,1100.0,530.0,0.2,17.0
1832,39124800.0,452.83333333333,-0.00014045304873158002,0.00019338379606506,-5.2930747333472995e-05,-9.366202913854499e-07,1.2706654573391e-06,-3.3404516595363997e-07,-16.467045134381,46.085707182709,-0.94086774474981,1.2578703703704,50400.0,1.0,1100.0,530.0,0.2,17.0
1836,39211200.0,453.83333333333,-0.00014065307102533998,0.00019366491870387,-5.3011847678525e-05,-9.4006701786719e-07,1.2755647327232e-06,-3.3549771485602005e-07,-16.466754038064,46.120207664617006,-0.9396113622121899,1.2606481481481,50400.0,1.0,1100.0,530.0,0.2,17.0
1840,39297600.0,454.83333333333,-0.00014085298208451,0.00019394588498682,-5.3092902902303995e-05,-9.435205183457899e-07,1.2804744772658999e-06,-3.3695395892013996e-07,-16.466351345553,46.158816857249,-0.93737791936762,1.2634259259259,50400.0,1.0,1100.0,530.0,0.2,17.0
1844,39384000.0,455.83333333333,-0.00014105273164396998,0.00019422662259211,-5.3173890948147e-05,-9.4697939968965e-07,1.2853927105306998e-06,-3.3841331084104e-07,-16.466086675199,46.195151513996,-0.93569683900691,1.2662037037037,50400.0,1.0,1100.0,530.0,0.2,17.0
1848,39470400.0,456.83333333333,-0.00014125235842877,0.00019450719048061,-5.3254832051838e-05,-9.504447646375601e-07,1.2903210112566002e-06,-3.3987624661903e-07,-16.465746550462,46.230186082390006,-0.9344371868342499,1.2689814814815,50400.0,1.0,1100.0,530.0,0.2,17.0
1852,39556800.0,457.83333333333,-0.00014145188724647,0.0001947875996931,-5.3335712446632e-05,-9.5391625837247e-07,1.2952588798392999e-06,-3.4134262146686e-07,-16.465506916901,46.269183181313,-0.93213883300272,1.2717592592593001,50400.0,1.0,1100.0,530.0,0.2,17.0
1856,39643200.0,458.83333333333,-0.00014165129693423001,0.00019506783592303998,-5.3416538988807e-05,-9.5739402416724e-07,1.3002065105418001e-06,-3.4281248637455003e-07,-16.465166534575,46.310828179655,-0.9292551160363901,1.2745370370370002,50400.0,1.0,1100.0,530.0,0.2,17.0
1860,39729600.0,459.83333333333,-0.00014185056003241002,0.00019534785659478998,-5.3497296562378e-05,-9.6087713962281e-07,1.305162605054e-06,-3.4428546543118e-07,-16.464732206565,46.347323612136,-0.9275424711500301,1.2773148148148,50400.0,1.0,1100.0,530.0,0.2,17.0
1864,39816000.0,460.83333333333,-0.0001420496691514,0.00019562765908525,-5.3577989933847e-05,-9.6436557764757e-07,1.3101271281041e-06,-3.4576155045657e-07,-16.464615687413,46.383665295979995,-0.92619851174336,1.2800925925926,50400.0,1.0,1100.0,530.0,0.2,17.0
1868,39902400.0,461.83333333333,-0.00014224869587276,0.00019590733925795,-5.3658643385197e-05,-9.6786159466575e-07,1.3151032428931001e-06,-3.4724164822733e-07,-16.464255908715,46.418905127927,-0.92454441210825,1.2828703703703999,50400.0,1.0,1100.0,530.0,0.2,17.0
1872,39988800.0,462.83333333333,-0.00014244763524908998,0.00019618688877366,-5.3739253524568e-05,-9.713645510581302e-07,1.3200900802494e-06,-3.4872552919127e-07,-16.463885409533,46.46178213324001,-0.9213802093977299,1.2856481481481001,50400.0,1.0,1100.0,530.0,0.2,17.0
1876,40075200.0,463.83333333333,-0.00014264637555561998,0.00019646616021534,-5.3819784659717e-05,-9.7487163280218e-07,1.3250836533106001e-06,-3.5021202050839e-07,-16.463577796998,46.497071439688995,-0.9198189359365401,1.2884259259258999,50400.0,1.0,1100.0,530.0,0.2,17.0
1880,40161600.0,464.83333333333,-0.0001428450219398,0.00019674528858549,-5.3900266645693e-05,-9.783854520610901e-07,1.3300876587101002e-06,-3.5170220664905e-07,-16.463288936218,46.53277155393501,-0.9184988425185201,1.2912037037037,50400.0,1.0,1100.0,530.0,0.2,17.0
1884,40248000.0,465.83333333333,-0.00014304358253083998,0.00019702428111196,-5.3980698581123e-05,-9.8190598195171e-07,1.3351020588455e-06,-3.5319607689375e-07,-16.462960653257998,46.568977766414,-0.91695726925073,1.2939814814815,50400.0,1.0,1100.0,530.0,0.2,17.0
