time,dt,state,T_gas,T_steam,p_gas,p_steam
109720800.0,864000.0,1,1100,530,0.2,17
110584800.0,864000.0,1,1100,530,0.2,17
111448800.0,864000.0,1,1100,530,0.2,17
112312800.0,864000.0,1,1100,530,0.2,17
113176800.0,864000.0,1,1100,530,0.2,17
114040800.0,864000.0,1,1100,530,0.2,17
114904800.0,864000.0,1,1100,530,0.2,17
115768800.0,864000.0,1,1100,530,0.2,17
116632800.0,864000.0,1,1100,530,0.2,17
117496800.0,864000.0,1,1100,530,0.2,17
118360800.0,864000.0,1,1100,530,0.2,17
119224800.0,864000.0,1,1100,530,0.2,17
120088800.0,864000.0,1,1100,530,0.2,17
120952800.0,864000.0,1,1100,530,0.2,17
121816800.0,864000.0,1,1100,530,0.2,17
122680800.0,864000.0,1,1100,530,0.2,17
123544800.0,864000.0,1,1100,530,0.2,17
124408800.0,864000.0,1,1100,530,0.2,17
125272800.0,864000.0,1,1100,530,0.2,17
125280000.0,7200.0,6,741.6666666666667,361.6666666666667,0.16666666666666669,11.366666666666667
125287200.0,7200.0,6,383.33333333333337,193.33333333333337,0.13333333333333336,5.733333333333334
125294400.0,90000.0,3,25,25,0.1,0.1
125384400.0,3600.0,7,25.0,25.0,0.1,0.1
125388000.0,3600.0,7,383.3333333333333,193.33333333333331,0.13333333333333333,5.7333333333333325
125391600.0,3600.0,7,741.6666666666666,361.66666666666663,0.16666666666666669,11.366666666666665
125395200.0,864000.0,1,1100,530,0.2,17
126259200.0,864000.0,1,1100,530,0.2,17
127123200.0,864000.0,1,1100,530,0.2,17
127987200.0,864000.0,1,1100,530,0.2,17
128851200.0,864000.0,1,1100,530,0.2,17
129715200.0,864000.0,1,1100,530,0.2,17
130579200.0,864000.0,1,1100,530,0.2,17
131443200.0,864000.0,1,1100,530,0.2,17
132307200.0,864000.0,1,1100,530,0.2,17
133171200.0,864000.0,1,1100,530,0.2,17
134035200.0,864000.0,1,1100,530,0.2,17
134899200.0,864000.0,1,1100,530,0.2,17
135763200.0,864000.0,1,1100,530,0.2,17
136627200.0,864000.0,1,1100,530,0.2,17
137491200.0,864000.0,1,1100,530,0.2,17
138355200.0,864000.0,1,1100,530,0.2,17
139219200.0,864000.0,1,1100,530,0.2,17
140083200.0,864000.0,1,1100,530,0.2,17
