,time,days,metal_creep_strain_rr,metal_creep_strain_tt,metal_creep_strain_zz,oxide_creep_strain_rr,oxide_creep_strain_tt,oxide_creep_strain_zz,oxide_stress_rr,oxide_stress_tt,oxide_stress_zz,years,dt,state,T_gas,T_steam,p_gas,p_steam
1255,27079200,313.41666666667,-0.0002596981572137,0.0003042670305887,-4.4568873375061e-05,-6.8201371027975e-07,9.0644972813339e-07,-2.2443601785364e-07,-16.430030458515,50.882255477212,0.99256037663801,0.87060185185185,50400.0,1,1100.0,530.0,0.2,17.0
1259,27165600,314.41666666667,-0.00026034016318,0.0003050186650594,-4.4678501879361e-05,-6.8634934514498e-07,9.1252007300229e-07,-2.2617072785731e-07,-16.429285760043,50.975236363158,1.0013662711444,0.87337962962963,50400.0,1,1100.0,530.0,0.2,17.0
1263,27252000,315.41666666667,-0.0002609818478791,0.0003057699641799,-4.4788116300821e-05,-6.9070292565603e-07,9.1861753025131e-07,-2.2791460459529e-07,-16.428477027373,51.068206989145,1.0102312291122,0.87615740740741,50400.0,1,1100.0,530.0,0.2,17.0
1267,27338400,316.41666666667,-0.0002616232102638,0.0003065209272974,-4.4897717033631e-05,-6.950744756713e-07,9.2474213989024e-07,-2.2966766421893e-07,-16.427668928785,51.161020989493,1.0190482911017,0.87893518518519,50400.0,1,1100.0,530.0,0.2,17.0
1271,27424800,317.41666666667,-0.0002622643163383,0.0003072716299322,-4.5007313593841e-05,-6.9946416245864e-07,9.3089414960658e-07,-2.3142998714794e-07,-16.425328654203,51.262643744181,1.031743346351,0.88171296296296,50400.0,1,1100.0,530.0,0.2,17.0
1275,27511200,318.41666666667,-0.0002629051035099,0.0003080219993399,-4.5116895829996e-05,-7.0387192229887e-07,9.3707348166812e-07,-2.3320155936925e-07,-16.424542162628,51.355469679574,1.0405805050377,0.88449074074074,50400.0,1,1100.0,530.0,0.2,17.0
1279,27597600,319.41666666667,-0.0002635455728347,0.0003087720365793,-4.5226463744604e-05,-7.0829779813458e-07,9.4328020675159e-07,-2.3498240861701e-07,-16.423763019243,51.448310411662,1.0494238034656,0.88726851851852,50400.0,1,1100.0,530.0,0.2,17.0
1283,27684000,320.41666666667,-0.0002641856659791,0.0003095216732284,-4.5336007249268e-05,-7.1274174512037e-07,9.4951427748888e-07,-2.3677253236851e-07,-16.424472296414,51.532778103648,1.0546154239199,0.8900462962963,50400.0,1,1100.0,530.0,0.2,17.0
1287,27770400,321.41666666667,-0.0002648254417799,0.0003102709779188,-4.5445536138917e-05,-7.1720388877412e-07,9.5577587523395e-07,-2.3857198645984e-07,-16.423754705924,51.625308136092,1.0633276236073,0.89282407407407,50400.0,1,1100.0,530.0,0.2,17.0
1291,27856800,322.41666666667,-0.0002654649009902,0.0003110199514167,-4.5555050426518e-05,-7.2168427053671e-07,9.6206506864787e-07,-2.4038079811116e-07,-16.422958030579,51.71786826031,1.0721356248717,0.89560185185185,50400.0,1,1100.0,530.0,0.2,17.0
1295,27943200,323.41666666667,-0.0002661040453962,0.0003117685956042,-4.5664550208055e-05,-7.2618293520238e-07,9.6838193139071e-07,-2.4219899618833e-07,-16.422176346425,51.810473664734,1.0809368139801,0.89837962962963,50400.0,1,1100.0,530.0,0.2,17.0
1299,28029600,324.41666666667,-0.0002667428774149,0.0003125169131894,-4.5774035774497e-05,-7.3069992724744e-07,9.7472653649906e-07,-2.4402660925162e-07,-16.42143131903,51.903196158033,1.0897752900439,0.90115740740741,50400.0,1,1100.0,530.0,0.2,17.0
1303,28116000,325.41666666667,-0.0002673813968012,0.0003132649036182,-4.588350681709e-05,-7.3523528571771e-07,9.8109894823364e-07,-2.4586366251593e-07,-16.420663578519,51.995794787502,1.0985985931531,0.90393518518519,50400.0,1,1100.0,530.0,0.2,17.0
1307,28202400,326.41666666667,-0.0002680196085345,0.0003140125724981,-4.5992963963591e-05,-7.3978906083354e-07,9.8749924785789e-07,-2.4771018702436e-07,-16.420033545127,52.088709179661,1.107443981233,0.90671296296296,50400.0,1,1100.0,530.0,0.2,17.0
1311,28288800,327.41666666667,-0.000268657506826,0.000314759913034,-4.6102406208036e-05,-7.4436128501134e-07,9.9392749248052e-07,-2.4956620746919e-07,-16.419185359877,52.181045623622,1.1162472683193,0.90949074074074,50400.0,1,1100.0,530.0,0.2,17.0
1315,28375200,328.41666666667,-0.000269295095789,0.000315506929659,-4.6211833869951e-05,-7.4895200484948e-07,1.0003837566058e-06,-2.5143175175637e-07,-16.418445153157,52.273632186912,1.1250854797287,0.91226851851852,50400.0,1,1100.0,530.0,0.2,17.0
1319,28461600,329.41666666667,-0.0002699323750609,0.0003162536218951,-4.6321246834207e-05,-7.5356126211619e-07,1.0068681105859e-06,-2.5330684846975e-07,-16.417667032517,52.36608086935,1.1339086048701,0.9150462962963,50400.0,1,1100.0,530.0,0.2,17.0
1323,28548000,330.41666666667,-0.0002705693437405,0.0003169999883982,-4.643064465769e-05,-7.5818909544765e-07,1.0133806182885e-06,-2.551915228408e-07,-16.416889253737,52.45829558619,1.1426608843234,0.91782407407407,50400.0,1,1100.0,530.0,0.2,17.0
1327,28634400,331.41666666667,-0.0002712060608072,0.0003177460981827,-4.65400373755e-05,-7.6283563654792e-07,1.0199214710064e-06,-2.5708583445848e-07,-16.414421923181,52.558957516386,1.1552594941668,0.92060185185185,50400.0,1,1100.0,530.0,0.2,17.0
1331,28720800,332.41666666667,-0.0002718424122329,0.0003184918173255,-4.6649405092591e-05,-7.675007549247e-07,1.0264905053498e-06,-2.589897504251e-07,-16.41527858273,52.642916619161,1.1603021156971,0.92337962962963,50400.0,1,1100.0,530.0,0.2,17.0
1335,28807200,333.41666666667,-0.0002724784540471,0.0003192372114287,-4.6758757381535e-05,-7.7218457411464e-07,1.0330879003921e-06,-2.6090332627749e-07,-16.414447320436,52.734978026624,1.1690907441978,0.92615740740741,50400.0,1,1100.0,530.0,0.2,17.0
1339,28893600,334.41666666667,-0.0002731141898472,0.0003199822845557,-4.6868094708556e-05,-7.768871412127e-07,1.0397137330376e-06,-2.6282659182494e-07,-16.413735909597,52.827186478974,1.1778157963587,0.92893518518519,50400.0,1,1100.0,530.0,0.2,17.0
1343,28980000,335.41666666667,-0.0002737496192055,0.0003207270359758,-4.6977416770302e-05,-7.8160849689205e-07,1.0463680708595e-06,-2.6475957396742e-07,-16.412906671206,52.919340238665,1.1866425685456,0.93171296296296,50400.0,1,1100.0,530.0,0.2,17.0
1347,29066400,336.41666666667,-0.0002743847428114,0.000321471466343,-4.7086723531596e-05,-7.8634868314191e-07,1.0530509833809e-06,-2.6670230023902e-07,-16.412141991914,53.011379973007,1.1953885725056,0.93449074074074,50400.0,1,1100.0,530.0,0.2,17.0
1351,29152800,337.41666666667,-0.000275019560768,0.0003222155755444,-4.7196014776379e-05,-7.9110774216262e-07,1.0597625405742e-06,-2.6865479841156e-07,-16.411340615743,53.103362720582,1.2041535483028,0.93726851851852,50400.0,1,1100.0,530.0,0.2,17.0
1355,29239200,338.41666666667,-0.0002756540764172,0.0003229593673265,-4.7305290909224e-05,-7.9588572028276e-07,1.0665028177563e-06,-2.7061709747356e-07,-16.410584393601,53.195585014984,1.212983848147,0.9400462962963,50400.0,1,1100.0,530.0,0.2,17.0
1359,29325600,339.41666666667,-0.0002762883474246,0.0003237029091075,-4.7414561682888e-05,-8.0068274800194e-07,1.0732720041339e-06,-2.7258925613193e-07,-16.408217298969,53.296011657915,1.2255226225199,0.94282407407407,50400.0,1,1100.0,530.0,0.2,17.0
1363,29412000,340.41666666667,-0.0002769222562498,0.0003244460628784,-4.7523806628573e-05,-8.0549868540538e-07,1.0800699233794e-06,-2.7457123797401e-07,-16.409035938924,53.379438578577,1.2304938352657,0.94560185185185,50400.0,1,1100.0,530.0,0.2,17.0
1367,29498400,341.41666666667,-0.0002775559230175,0.0003251889693338,-4.763304631629e-05,-8.1033376020845e-07,1.0868968962082e-06,-2.7656313599975e-07,-16.406675305736,53.479989297922,1.2430934818584,0.94837962962963,50400.0,1,1100.0,530.0,0.2,17.0
1371,29584800,342.41666666667,-0.0002781892272098,0.0003259314870232,-4.7742259813465e-05,-8.1518782522254e-07,1.0937527362051e-06,-2.7856491098255e-07,-16.407483219934,53.563142327636,1.2479956564563,0.95115740740741,50400.0,1,1100.0,530.0,0.2,17.0
1375,29671200,343.41666666667,-0.0002788222896862,0.0003266737574889,-4.7851467802682e-05,-8.2006111084928e-07,1.1006377678341e-06,-2.805766569848e-07,-16.405112689253,53.663524606349,1.2605692811626,0.95393518518519,50400.0,1,1100.0,530.0,0.2,17.0
1379,29757600,344.41666666667,-0.0002794549941325,0.0003274156440522,-4.7960649919692e-05,-8.2495347750148e-07,1.1075518152394e-06,-2.825983377379e-07,-16.405935823749,53.746963351466,1.2655832206252,0.95671296296296,50400.0,1,1100.0,530.0,0.2,17.0
1383,29844000,345.41666666667,-0.0002800874008048,0.0003281572172897,-4.8069816484951e-05,-8.2986505839233e-07,1.1144950709546e-06,-2.8463001256227e-07,-16.405287705154,53.838835598998,1.2743033950949,0.95949074074074,50400.0,1,1100.0,530.0,0.2,17.0
1387,29930400,346.41666666667,-0.0002807195095872,0.0003288984768472,-4.8178967259948e-05,-8.3479589672016e-07,1.1214676068365e-06,-2.8667171011635e-07,-16.404528036297,53.930666752888,1.283083387574,0.96226851851852,50400.0,1,1100.0,530.0,0.2,17.0
1391,30016800,347.41666666667,-0.0002813513192044,0.0003296394210682,-4.8288101863827e-05,-8.3974603107606e-07,1.1284694876329e-06,-2.887234565568e-07,-16.403698159007,54.022305371973,1.2918715694631,0.9650462962963,50400.0,1,1100.0,530.0,0.2,17.0
1395,30103200,348.41666666667,-0.0002819828308724,0.0003303800512379,-4.8397220365587e-05,-8.447155043212e-07,1.1355007841393e-06,-2.907852798181e-07,-16.40293953393,54.113898498468,1.3005945667383,0.96782407407407,50400.0,1,1100.0,530.0,0.2,17.0
1399,30189600,349.41666666667,-0.000282614043003,0.0003311203653848,-4.8506322381811e-05,-8.4970435529322e-07,1.1425615619426e-06,-2.928572066494e-07,-16.402161046167,54.205214683884,1.3092293137537,0.97060185185185,50400.0,1,1100.0,530.0,0.2,17.0
1403,30276000,350.41666666667,-0.0002832449606295,0.0003318603691488,-4.8615408519328e-05,-8.5471263311697e-07,1.1496518998832e-06,-2.9493926676623e-07,-16.401429853255,54.296983145363,1.3180260629765,0.97337962962963,50400.0,1,1100.0,530.0,0.2,17.0
1407,30362400,351.41666666667,-0.0002838755813913,0.0003326000596158,-4.8724478224511e-05,-8.5974037602626e-07,1.1567718628472e-06,-2.9703148682096e-07,-16.400646101531,54.388409663645,1.3267419627457,0.97615740740741,50400.0,1,1100.0,530.0,0.2,17.0
1411,30448800,352.41666666667,-0.0002845059041913,0.0003333394353054,-4.8833531114062e-05,-8.6478762444145e-07,1.1639215185948e-06,-2.9913389415339e-07,-16.399813970076,54.479642076947,1.3354336834677,0.97893518518519,50400.0,1,1100.0,530.0,0.2,17.0
1415,30535200,353.41666666667,-0.0002851359313435,0.0003340784988249,-4.8942567481386e-05,-8.698544221594e-07,1.1711009388796e-06,-3.0124651672024e-07,-16.39905566848,54.570981727155,1.3441234097336,0.98171296296296,50400.0,1,1100.0,530.0,0.2,17.0
1419,30621600,354.41666666667,-0.0002857656635026,0.0003348172507563,-4.905158725368e-05,-8.7494081128511e-07,1.1783101933371e-06,-3.0336938205197e-07,-16.398256675088,54.662320096102,1.3528617166096,0.98449074074074,50400.0,1,1100.0,530.0,0.2,17.0
1423,30708000,355.41666666667,-0.0002863951036056,0.0003355556942974,-4.9160590691734e-05,-8.800468397006e-07,1.1855493600736e-06,-3.0550252037303e-07,-16.397525864974,54.753835382264,1.3616147148229,0.98726851851852,50400.0,1,1100.0,530.0,0.2,17.0
1427,30794400,356.41666666667,-0.0002870242495401,0.0003362938268716,-4.9269577331537e-05,-8.8517254430447e-07,1.1928185016972e-06,-3.0764595739278e-07,-16.396750118624,54.845024821031,1.3702963291734,0.9900462962963,50400.0,1,1100.0,530.0,0.2,17.0
1431,30880800,357.41666666667,-0.0002876531032132,0.0003370316504775,-4.937854726427e-05,-8.9031797092416e-07,1.200117693271e-06,-3.0979972234679e-07,-16.395950087751,54.936375420334,1.3790692189018,0.99282407407407,50400.0,1,1100.0,530.0,0.2,17.0
1435,30967200,358.41666666667,-0.0002882816614149,0.0003377691613828,-4.9487499967906e-05,-8.9548315292153e-07,1.2074469925024e-06,-3.1196383958085e-07,-16.395194379431,55.027195814335,1.387615367517,0.99560185185185,50400.0,1,1100.0,530.0,0.2,17.0
1439,31053600,359.41666666667,-0.0002889099301925,0.0003385063662507,-4.9596436058146e-05,-9.0066814487087e-07,1.2148064863138e-06,-3.1413834144295e-07,-16.394422016116,55.118649357712,1.3964430252816,0.99837962962963,50400.0,1,1100.0,530.0,0.2,17.0
1443,31140000,360.41666666667,-0.0002895379082328,0.0003392432634936,-4.9705355260772e-05,-9.0587298424685e-07,1.2221962380594e-06,-3.1632325381255e-07,-16.393665714174,55.20982766095,1.4051619491742,1.0011574074074,50400.0,1,1100.0,530.0,0.2,17.0
1447,31226400,361.41666666667,-0.000290165593626,0.0003399798506962,-4.9814257070231e-05,-9.1109771058368e-07,1.229616314712e-06,-3.185186041283e-07,-16.392852007119,55.300705361391,1.413807421509,1.0039351851852,50400.0,1,1100.0,530.0,0.2,17.0
1450,31248000,361.66666666667,-0.000290165593626,0.0003399798506962,-4.9814257070231e-05,-9.1109771058368e-07,1.229616314712e-06,-3.185186041283e-07,0.48237850036159,76.506530513251,43.332338194957,1.0046296296296,90000.0,3,25.0,25.0,0.1,0.1
1454,31348800,362.83333333333,-0.0002902076813264,0.0003400289906995,-4.9821309373117e-05,-9.1143419810112e-07,1.2300885076028e-06,-3.1865430950173e-07,-16.393954587395,55.314401244701,1.4096091555912,1.0078703703704,50400.0,1,1100.0,530.0,0.2,17.0
1458,31435200,363.83333333333,-0.0002908350768226,0.0003407652735729,-4.9930196750355e-05,-9.1668022381574e-07,1.2375410583495e-06,-3.2086083453379e-07,-16.390477517427,55.406096075499,1.426795580657,1.0106481481481,50400.0,1,1100.0,530.0,0.2,17.0
1462,31521600,364.83333333333,-0.0002914621828854,0.000341501249835,-5.0039066949538e-05,-9.2194622807817e-07,1.2450240844743e-06,-3.2307785639609e-07,-16.389711844474,55.497083822728,1.435479677306,1.0134259259259,50400.0,1,1100.0,530.0,0.2,17.0
1466,31608000,365.83333333333,-0.0002920889403303,0.000342236849937,-5.01479096067e-05,-9.2723215229501e-07,1.2525375188928e-06,-3.2530536659783e-07,-16.390524440598,55.579416162978,1.4403460471957,1.0162037037037,50400.0,1,1100.0,530.0,0.2,17.0
1470,31694400,366.83333333333,-0.0002927154160961,0.000342972152155,-5.0256736058906e-05,-9.3253814943285e-07,1.2600815820629e-06,-3.275434326301e-07,-16.389937435729,55.670936665083,1.4491210482481,1.0189814814815,50400.0,1,1100.0,530.0,0.2,17.0
1474,31780800,367.83333333333,-0.0002933416027686,0.0003437071477331,-5.0365544964532e-05,-9.378642485006e-07,1.2676563262811e-06,-3.2979207778048e-07,-16.389084965207,55.761710405593,1.4578303172668,1.0217592592593,50400.0,1,1100.0,530.0,0.2,17.0
1478,31867200,368.83333333333,-0.000293967502772,0.0003444418393744,-5.0474336602334e-05,-9.4321049468588e-07,1.2752618257035e-06,-3.3205133101758e-07,-16.388355206204,55.852551777264,1.4664726323024,1.024537037037,50400.0,1,1100.0,530.0,0.2,17.0
1482,31953600,369.83333333333,-0.0002945931168372,0.0003451762277775,-5.0583110940253e-05,-9.4857692955338e-07,1.2828981490812e-06,-3.343212195278e-07,-16.387636523712,55.943369073051,1.4751265505365,1.0273148148148,50400.0,1,1100.0,530.0,0.2,17.0
1486,32040000,370.83333333333,-0.0002952184434885,0.0003459103110182,-5.0691867529711e-05,-9.539635942339e-07,1.2905653656675e-06,-3.3660177143356e-07,-16.386859497953,56.033987909948,1.4837481256254,1.0300925925926,50400.0,1,1100.0,530.0,0.2,17.0
1490,32126400,371.83333333333,-0.0002958434851371,0.0003466440917442,-5.0800606607089e-05,-9.5937053356196e-07,1.2982635486861e-06,-3.3889301512412e-07,-16.386074661265,56.124792840469,1.4924728106358,1.0328703703704,50400.0,1,1100.0,530.0,0.2,17.0
1494,32212800,372.83333333333,-0.0002964682379512,0.0003473775653885,-5.0909327437304e-05,-9.6479778259352e-07,1.305992758824e-06,-3.411949762305e-07,-16.385253731873,56.215065051885,1.5010261912457,1.0356481481481,50400.0,1,1100.0,530.0,0.2,17.0
1498,32299200,373.83333333333,-0.0002970927649331,0.0003481108056258,-5.1018040692757e-05,-9.7024549107346e-07,1.3137532122623e-06,-3.4350772118887e-07,-16.382863210301,56.314278594256,1.5135324903464,1.0384259259259,50400.0,1,1100.0,530.0,0.2,17.0
1502,32385600,374.83333333333,-0.0002977170071545,0.00034884374311,-5.1126735955476e-05,-9.757136013259e-07,1.3215448433131e-06,-3.4583124198718e-07,-16.382090010495,56.404824794959,1.5221838580531,1.0412037037037,50400.0,1,1100.0,530.0,0.2,17.0
1506,32472000,375.83333333333,-0.0002983409081182,0.000349576311395,-5.1235403276876e-05,-9.8120205792554e-07,1.3293675889438e-06,-3.4816553101821e-07,-16.382891346727,56.487076158443,1.5271506461939,1.0439814814815,50400.0,1,1100.0,530.0,0.2,17.0
1510,32558400,376.83333333333,-0.000298964523457,0.0003503085757001,-5.1344052243134e-05,-9.8671099674197e-07,1.3372216472455e-06,-3.5051065050352e-07,-16.382170534334,56.577284148445,1.5356534413723,1.0467592592593,50400.0,1,1100.0,530.0,0.2,17.0
1514,32644800,377.83333333333,-0.0002995878560282,0.0003510405392041,-5.1452683175933e-05,-9.9224046367808e-07,1.3451070931116e-06,-3.5286662943348e-07,-16.381423216385,56.667719821378,1.5442766038553,1.049537037037,50400.0,1,1100.0,530.0,0.2,17.0
1518,32731200,378.83333333333,-0.0003002109070987,0.000351772203226,-5.1561296127379e-05,-9.9779050183078e-07,1.3530239975309e-06,-3.5523349570008e-07,-16.380681888647,56.758235072684,1.5529393108187,1.0523148148148,50400.0,1,1100.0,530.0,0.2,17.0
1522,32817600,379.83333333333,-0.0003008336749504,0.0003525035655649,-5.1669890614496e-05,-1.0033611511789e-06,1.3609724280107e-06,-3.5761127683184e-07,-16.379891152635,56.848488811427,1.5615567934723,1.0550925925926,50400.0,1,1100.0,530.0,0.2,17.0
1526,32904000,380.83333333333,-0.000301456164195,0.0003532346315196,-5.1778467324565e-05,-1.0089524595272e-06,1.3689524615845e-06,-3.6000000205735e-07,-16.379086300262,56.939237771652,1.5703815401139,1.0578703703704,50400.0,1,1100.0,530.0,0.2,17.0
1530,32990400,381.83333333333,-0.0003020783685299,0.0003539653935216,-5.1887024991674e-05,-1.0145644598534e-06,1.3769641569173e-06,-3.6239969706388e-07,-16.378336679236,57.029047515297,1.5788215485643,1.0606481481481,50400.0,1,1100.0,530.0,0.2,17.0
1534,33076800,382.83333333333,-0.0003027002950316,0.0003546958597109,-5.1995564679274e-05,-1.0201972046753e-06,1.3850075973883e-06,-3.6481039271299e-07,-16.377576737001,57.119652307519,1.587579303602,1.0634259259259,50400.0,1,1100.0,530.0,0.2,17.0
1538,33163200,383.83333333333,-0.0003033219419097,0.0003554260277952,-5.2104085885576e-05,-1.0258507334131e-06,1.3930828496581e-06,-3.6723211624493e-07,-16.376826904907,57.209919639951,1.5962218270507,1.0662037037037,50400.0,1,1100.0,530.0,0.2,17.0
1542,33249600,384.83333333333,-0.0003039433071022,0.0003561558953207,-5.2212588218539e-05,-1.031525083347e-06,1.4011899773589e-06,-3.6966489401191e-07,-16.376088512639,57.299846597087,1.6047250173258,1.0689814814815,50400.0,1,1100.0,530.0,0.2,17.0
1546,33336000,385.83333333333,-0.0003045644520327,0.0003568855341223,-5.2321082089529e-05,-1.0372204053245e-06,1.4093291986294e-06,-3.7210879330492e-07,-16.373743225829,57.398571115748,1.6171619866351,1.0717592592593,50400.0,1,1100.0,530.0,0.2,17.0
1550,33422400,386.83333333333,-0.0003051852632809,0.0003576148108196,-5.2429547538745e-05,-1.0429365420664e-06,1.4175003116046e-06,-3.7456376953825e-07,-16.3746732221,57.480485535429,1.622042304743,1.074537037037,50400.0,1,1100.0,530.0,0.2,17.0
1554,33508800,387.83333333333,-0.0003058057944419,0.0003583437883773,-5.2537993935433e-05,-1.0486736276566e-06,1.4257035116253e-06,-3.7702988396869e-07,-16.373898233816,57.570404090793,1.6306095469291,1.0773148148148,50400.0,1,1100.0,530.0,0.2,17.0
1558,33595200,388.83333333333,-0.0003064260481519,0.0003590724697109,-5.2646421559044e-05,-1.0544317102066e-06,1.4339388777575e-06,-3.7950716755093e-07,-16.373129338728,57.660511041813,1.6392627982028,1.0800925925926,50400.0,1,1100.0,530.0,0.2,17.0
1562,33681600,389.83333333333,-0.0003070460242655,0.0003598008543564,-5.2754830090874e-05,-1.0602108297678e-06,1.4422064758958e-06,-3.8199564612807e-07,-16.372355318578,57.750515733587,1.6478981902034,1.0828703703704,50400.0,1,1100.0,530.0,0.2,17.0
1566,33768000,390.83333333333,-0.0003076657239448,0.0003605289437235,-5.2863219778677e-05,-1.066011030302e-06,1.4505063798407e-06,-3.844953495387e-07,-16.37163544239,57.840503319162,1.6564884116317,1.0856481481481,50400.0,1,1100.0,530.0,0.2,17.0
1570,33854400,391.83333333333,-0.0003082851467886,0.0003612567369981,-5.2971590209458e-05,-1.0718323526418e-06,1.4588386567681e-06,-3.8700630412633e-07,-16.370911209422,57.9303549304,1.6650575614437,1.0884259259259,50400.0,1,1100.0,530.0,0.2,17.0
1574,33940800,392.83333333333,-0.0003089042913928,0.0003619842326446,-5.3079941251737e-05,-1.0776748357894e-06,1.4672033737673e-06,-3.8952853797791e-07,-16.370128850012,58.020016907636,1.6735919099371,1.0912037037037,50400.0,1,1100.0,530.0,0.2,17.0
1578,34027200,393.83333333333,-0.0003095231611018,0.0003627114341306,-5.318827302874e-05,-1.0835385287699e-06,1.4756006092838e-06,-3.9206208051391e-07,-16.369382361789,58.109952295613,1.6822265464266,1.0939814814815,50400.0,1,1100.0,530.0,0.2,17.0
1582,34113600,394.83333333333,-0.0003101417519824,0.0003634383368712,-5.3296584888785e-05,-1.0894234656983e-06,1.4840304231277e-06,-3.9460695742943e-07,-16.368525853124,58.199432192866,1.6907822869008,1.0967592592593,50400.0,1,1100.0,530.0,0.2,17.0
1586,34200000,395.83333333333,-0.0003107600687196,0.0003641649461952,-5.3404877475594e-05,-1.0953296961758e-06,1.4924928953489e-06,-3.9716319917308e-07,-16.367766217533,58.289295497033,1.699417067332,1.099537037037,50400.0,1,1100.0,530.0,0.2,17.0
1590,34286400,396.83333333333,-0.0003113781096467,0.000364891260117,-5.351315047033e-05,-1.1012572586498e-06,1.5009880915119e-06,-3.9973083286207e-07,-16.367012805405,58.378879537384,1.7079655814087,1.1023148148148,50400.0,1,1100.0,530.0,0.2,17.0
1594,34372800,397.83333333333,-0.0003119958755873,0.0003656172792804,-5.3621403693099e-05,-1.1072061965556e-06,1.509516082745e-06,-4.0230988618939e-07,-16.366264480951,58.468434214244,1.7164962614079,1.1050925925926,50400.0,1,1100.0,530.0,0.2,17.0
1598,34459200,398.83333333333,-0.0003126133678973,0.0003663430051957,-5.3729637298416e-05,-1.1131765536925e-06,1.518076941699e-06,-4.0490038800646e-07,-16.36553449184,58.558065770984,1.7250672381646,1.1078703703704,50400.0,1,1100.0,530.0,0.2,17.0
1602,34545600,399.83333333333,-0.0003132305864247,0.0003670684374849,-5.3837851060153e-05,-1.1191683729066e-06,1.5266707397566e-06,-4.0750236685008e-07,-16.364741385315,58.647640061317,1.7336808892135,1.1106481481481,50400.0,1,1100.0,530.0,0.2,17.0
1606,34632000,400.83333333333,-0.0003138475307494,0.000367793575618,-5.3946044868676e-05,-1.1251816939945e-06,1.5352975438522e-06,-4.1011584985775e-07,-16.364005099381,58.737039161981,1.7421810775755,1.1134259259259,50400.0,1,1100.0,530.0,0.2,17.0
1610,34718400,401.83333333333,-0.0003144642035102,0.000368518422481,-5.4054218970765e-05,-1.1312165637943e-06,1.5439574303902e-06,-4.1274086659594e-07,-16.363241475565,58.826688155174,1.7508181236848,1.1162037037037,50400.0,1,1100.0,530.0,0.2,17.0
1614,34804800,402.83333333333,-0.0003150806037727,0.0003692429769019,-5.4162373129214e-05,-1.1372730211478e-06,1.5526504647831e-06,-4.1537744363527e-07,-16.362491703699,58.916140850533,1.7593843797011,1.1189814814815,50400.0,1,1100.0,530.0,0.2,17.0
1618,34891200,403.83333333333,-0.0003156967331599,0.0003699672405388,-5.4270507378865e-05,-1.1433511131105e-06,1.561376724528e-06,-4.1802561141755e-07,-16.361772234047,59.005642617973,1.7679527249992,1.1217592592593,50400.0,1,1100.0,530.0,0.2,17.0
1622,34977600,404.83333333333,-0.0003163125897152,0.0003706912110448,-5.4378621329656e-05,-1.149450876446e-06,1.5701362722462e-06,-4.2068539580016e-07,-16.360991207008,59.094904049315,1.7764873275005,1.124537037037,50400.0,1,1100.0,530.0,0.2,17.0
1626,35064000,405.83333333333,-0.0003169281741308,0.0003714148898694,-5.4486715738528e-05,-1.1555723329793e-06,1.5789291441549e-06,-4.2335681117559e-07,-16.360277751433,59.184216694622,1.7850097950995,1.1273148148148,50400.0,1,1100.0,530.0,0.2,17.0
1630,35150400,406.83333333333,-0.0003175434905117,0.0003721382800762,-5.4594789564491e-05,-1.1617155733316e-06,1.5877554886608e-06,-4.2603991532921e-07,-16.359553842675,59.273697497765,1.7936129845412,1.1300925925926,50400.0,1,1100.0,530.0,0.2,17.0
1634,35236800,407.83333333333,-0.0003181585373174,0.0003728613805001,-5.4702843182739e-05,-1.1678806173823e-06,1.5966153398537e-06,-4.2873472247144e-07,-16.358820523191,59.363049052878,1.802184657559,1.1328703703704,50400.0,1,1100.0,530.0,0.2,17.0
1638,35323200,408.83333333333,-0.0003187733146576,0.0003735841912118,-5.4810876554185e-05,-1.1740675039928e-06,1.605508762751e-06,-4.3144125875819e-07,-16.358108325244,59.452309675294,1.8107290492055,1.1356481481481,50400.0,1,1100.0,530.0,0.2,17.0
1642,35409600,409.83333333333,-0.0003193878180488,0.0003743067067951,-5.4918888746289e-05,-1.180276270027e-06,1.614435821477e-06,-4.3415955144997e-07,-16.357279577546,59.541048432687,1.8191553469734,1.1384259259259,50400.0,1,1100.0,530.0,0.2,17.0
1646,35496000,410.83333333333,-0.0003200020577009,0.0003750289389763,-5.5026881275393e-05,-1.1865069747631e-06,1.6233966085916e-06,-4.3688963382848e-07,-16.356603429973,59.630806590851,1.8278868470215,1.1412037037037,50400.0,1,1100.0,530.0,0.2,17.0
1650,35582400,411.83333333333,-0.0003206160283232,0.0003757508815474,-5.5134853224167e-05,-1.1927596506847e-06,1.6323911821499e-06,-4.396315314652e-07,-16.355854549923,59.719896826252,1.8364312149548,1.1439814814815,50400.0,1,1100.0,530.0,0.2,17.0
1654,35668800,412.83333333333,-0.0003212297298897,0.0003764725342452,-5.52428043555e-05,-1.1990343390937e-06,1.6414196103384e-06,-4.4238527124477e-07,-16.355140028595,59.808855542614,1.8448909422188,1.1467592592593,50400.0,1,1100.0,530.0,0.2,17.0
1658,35755200,413.83333333333,-0.0003218431649883,0.0003771939000828,-5.5350735094505e-05,-1.2053310868759e-06,1.6504819706212e-06,-4.4515088374534e-07,-16.354383783546,59.898126036089,1.8535227862257,1.149537037037,50400.0,1,1100.0,530.0,0.2,17.0
1662,35841600,414.83333333333,-0.0003224563287296,0.0003779149730605,-5.545864433099e-05,-1.2116499257046e-06,1.6595783178852e-06,-4.4792839218055e-07,-16.353580648382,59.986724693602,1.8619661026884,1.1523148148148,50400.0,1,1100.0,530.0,0.2,17.0
