time,dt,state,T_gas,T_steam,p_gas,p_steam
985200.0,1200.0,5,1015.0,528.3333333333334,0.16666666666666669,14.666666666666666
986400.0,16800.0,1,1100,530,0.2,17
993600.0,7200.0,6,741.6666666666667,361.6666666666667,0.16666666666666669,11.366666666666667
1000800.0,7200.0,6,383.33333333333337,193.33333333333337,0.13333333333333336,5.733333333333334
1008000.0,30000.0,3,25,25,0.1,0.1
1038000.0,30000.0,3,25,25,0.1,0.1
1068000.0,30000.0,3,25,25,0.1,0.1
1098000.0,3600.0,7,25.0,25.0,0.1,0.1
1101600.0,3600.0,7,383.3333333333333,193.33333333333331,0.13333333333333333,5.7333333333333325
1105200.0,3600.0,7,741.6666666666666,361.66666666666663,0.16666666666666669,11.366666666666665
1108800.0,16800.0,1,1100,530,0.2,17
