time,dt,state,T_gas,T_steam,p_gas,p_steam
52290000.0,3600.0,5,845.0,525.0,0.1,10.0
52293600.0,50400.0,1,1100,530,0.2,17
52344000.0,3600.0,4,1100.0,530.0,0.2,17.0
52347600.0,28800.0,2,845,525,0.1,10
52376400.0,3600.0,5,845.0,525.0,0.1,10.0
52380000.0,50400.0,1,1100,530,0.2,17
52430400.0,3600.0,4,1100.0,530.0,0.2,17.0
52434000.0,28800.0,2,845,525,0.1,10
52462800.0,3600.0,5,845.0,525.0,0.1,10.0
52466400.0,50400.0,1,1100,530,0.2,17
52516800.0,3600.0,4,1100.0,530.0,0.2,17.0
52520400.0,28800.0,2,845,525,0.1,10
52549200.0,3600.0,5,845.0,525.0,0.1,10.0
52552800.0,50400.0,1,1100,530,0.2,17
52603200.0,3600.0,4,1100.0,530.0,0.2,17.0
52606800.0,28800.0,2,845,525,0.1,10
52635600.0,3600.0,5,845.0,525.0,0.1,10.0
52639200.0,50400.0,1,1100,530,0.2,17
52689600.0,3600.0,4,1100.0,530.0,0.2,17.0
52693200.0,28800.0,2,845,525,0.1,10
52722000.0,3600.0,5,845.0,525.0,0.1,10.0
52725600.0,50400.0,1,1100,530,0.2,17
52776000.0,3600.0,4,1100.0,530.0,0.2,17.0
52779600.0,28800.0,2,845,525,0.1,10
52808400.0,3600.0,5,845.0,525.0,0.1,10.0
52812000.0,50400.0,1,1100,530,0.2,17
52862400.0,3600.0,4,1100.0,530.0,0.2,17.0
52866000.0,28800.0,2,845,525,0.1,10
52894800.0,3600.0,5,845.0,525.0,0.1,10.0
52898400.0,50400.0,1,1100,530,0.2,17
52948800.0,3600.0,4,1100.0,530.0,0.2,17.0
52952400.0,28800.0,2,845,525,0.1,10
52981200.0,3600.0,5,845.0,525.0,0.1,10.0
52984800.0,50400.0,1,1100,530,0.2,17
53035200.0,3600.0,4,1100.0,530.0,0.2,17.0
53038800.0,28800.0,2,845,525,0.1,10
53067600.0,3600.0,5,845.0,525.0,0.1,10.0
53071200.0,50400.0,1,1100,530,0.2,17
53121600.0,3600.0,4,1100.0,530.0,0.2,17.0
53125200.0,28800.0,2,845,525,0.1,10
53154000.0,3600.0,5,845.0,525.0,0.1,10.0
53157600.0,50400.0,1,1100,530,0.2,17
53208000.0,3600.0,4,1100.0,530.0,0.2,17.0
53211600.0,28800.0,2,845,525,0.1,10
53240400.0,3600.0,5,845.0,525.0,0.1,10.0
53244000.0,50400.0,1,1100,530,0.2,17
53294400.0,3600.0,4,1100.0,530.0,0.2,17.0
53298000.0,28800.0,2,845,525,0.1,10
53326800.0,3600.0,5,845.0,525.0,0.1,10.0
53330400.0,50400.0,1,1100,530,0.2,17
53380800.0,3600.0,4,1100.0,530.0,0.2,17.0
53384400.0,28800.0,2,845,525,0.1,10
53413200.0,3600.0,5,845.0,525.0,0.1,10.0
53416800.0,50400.0,1,1100,530,0.2,17
53467200.0,3600.0,4,1100.0,530.0,0.2,17.0
53470800.0,28800.0,2,845,525,0.1,10
53499600.0,3600.0,5,845.0,525.0,0.1,10.0
53503200.0,50400.0,1,1100,530,0.2,17
53553600.0,3600.0,4,1100.0,530.0,0.2,17.0
53557200.0,28800.0,2,845,525,0.1,10
53586000.0,3600.0,5,845.0,525.0,0.1,10.0
53589600.0,50400.0,1,1100,530,0.2,17
53640000.0,3600.0,4,1100.0,530.0,0.2,17.0
53643600.0,28800.0,2,845,525,0.1,10
53672400.0,3600.0,5,845.0,525.0,0.1,10.0
53676000.0,50400.0,1,1100,530,0.2,17
53726400.0,3600.0,4,1100.0,530.0,0.2,17.0
53730000.0,28800.0,2,845,525,0.1,10
53758800.0,3600.0,5,845.0,525.0,0.1,10.0
53762400.0,50400.0,1,1100,530,0.2,17
53812800.0,3600.0,4,1100.0,530.0,0.2,17.0
53816400.0,28800.0,2,845,525,0.1,10
53845200.0,3600.0,5,845.0,525.0,0.1,10.0
53848800.0,50400.0,1,1100,530,0.2,17
53899200.0,3600.0,4,1100.0,530.0,0.2,17.0
53902800.0,28800.0,2,845,525,0.1,10
53931600.0,3600.0,5,845.0,525.0,0.1,10.0
53935200.0,50400.0,1,1100,530,0.2,17
53985600.0,3600.0,4,1100.0,530.0,0.2,17.0
53989200.0,28800.0,2,845,525,0.1,10
54018000.0,3600.0,5,845.0,525.0,0.1,10.0
54021600.0,50400.0,1,1100,530,0.2,17
54072000.0,3600.0,4,1100.0,530.0,0.2,17.0
54075600.0,28800.0,2,845,525,0.1,10
54104400.0,3600.0,5,845.0,525.0,0.1,10.0
54108000.0,50400.0,1,1100,530,0.2,17
54158400.0,3600.0,4,1100.0,530.0,0.2,17.0
54162000.0,28800.0,2,845,525,0.1,10
54190800.0,3600.0,5,845.0,525.0,0.1,10.0
54194400.0,50400.0,1,1100,530,0.2,17
54244800.0,3600.0,4,1100.0,530.0,0.2,17.0
54248400.0,28800.0,2,845,525,0.1,10
54277200.0,3600.0,5,845.0,525.0,0.1,10.0
54280800.0,50400.0,1,1100,530,0.2,17
54331200.0,3600.0,4,1100.0,530.0,0.2,17.0
54334800.0,28800.0,2,845,525,0.1,10
54363600.0,3600.0,5,845.0,525.0,0.1,10.0
54367200.0,50400.0,1,1100,530,0.2,17
54417600.0,3600.0,4,1100.0,530.0,0.2,17.0
54421200.0,28800.0,2,845,525,0.1,10
54450000.0,3600.0,5,845.0,525.0,0.1,10.0
54453600.0,50400.0,1,1100,530,0.2,17
54504000.0,3600.0,4,1100.0,530.0,0.2,17.0
54507600.0,28800.0,2,845,525,0.1,10
54536400.0,3600.0,5,845.0,525.0,0.1,10.0
54540000.0,50400.0,1,1100,530,0.2,17
54590400.0,3600.0,4,1100.0,530.0,0.2,17.0
54594000.0,28800.0,2,845,525,0.1,10
54622800.0,3600.0,5,845.0,525.0,0.1,10.0
54626400.0,50400.0,1,1100,530,0.2,17
54676800.0,3600.0,4,1100.0,530.0,0.2,17.0
54680400.0,28800.0,2,845,525,0.1,10
54709200.0,3600.0,5,845.0,525.0,0.1,10.0
54712800.0,50400.0,1,1100,530,0.2,17
54763200.0,3600.0,4,1100.0,530.0,0.2,17.0
54766800.0,28800.0,2,845,525,0.1,10
54795600.0,3600.0,5,845.0,525.0,0.1,10.0
54799200.0,50400.0,1,1100,530,0.2,17
54849600.0,3600.0,4,1100.0,530.0,0.2,17.0
54853200.0,28800.0,2,845,525,0.1,10
54882000.0,3600.0,5,845.0,525.0,0.1,10.0
54885600.0,50400.0,1,1100,530,0.2,17
54936000.0,3600.0,4,1100.0,530.0,0.2,17.0
54939600.0,28800.0,2,845,525,0.1,10
54968400.0,3600.0,5,845.0,525.0,0.1,10.0
54972000.0,50400.0,1,1100,530,0.2,17
55022400.0,3600.0,4,1100.0,530.0,0.2,17.0
55026000.0,28800.0,2,845,525,0.1,10
55054800.0,3600.0,5,845.0,525.0,0.1,10.0
55058400.0,50400.0,1,1100,530,0.2,17
55108800.0,3600.0,4,1100.0,530.0,0.2,17.0
55112400.0,28800.0,2,845,525,0.1,10
55141200.0,3600.0,5,845.0,525.0,0.1,10.0
55144800.0,50400.0,1,1100,530,0.2,17
55195200.0,3600.0,4,1100.0,530.0,0.2,17.0
55198800.0,28800.0,2,845,525,0.1,10
55227600.0,3600.0,5,845.0,525.0,0.1,10.0
55231200.0,50400.0,1,1100,530,0.2,17
55281600.0,3600.0,4,1100.0,530.0,0.2,17.0
55285200.0,28800.0,2,845,525,0.1,10
55314000.0,3600.0,5,845.0,525.0,0.1,10.0
55317600.0,50400.0,1,1100,530,0.2,17
55368000.0,3600.0,4,1100.0,530.0,0.2,17.0
55371600.0,28800.0,2,845,525,0.1,10
55400400.0,3600.0,5,845.0,525.0,0.1,10.0
55404000.0,50400.0,1,1100,530,0.2,17
55454400.0,3600.0,4,1100.0,530.0,0.2,17.0
55458000.0,28800.0,2,845,525,0.1,10
55486800.0,3600.0,5,845.0,525.0,0.1,10.0
55490400.0,50400.0,1,1100,530,0.2,17
55540800.0,3600.0,4,1100.0,530.0,0.2,17.0
55544400.0,28800.0,2,845,525,0.1,10
55573200.0,3600.0,5,845.0,525.0,0.1,10.0
55576800.0,50400.0,1,1100,530,0.2,17
55627200.0,3600.0,4,1100.0,530.0,0.2,17.0
55630800.0,28800.0,2,845,525,0.1,10
55659600.0,3600.0,5,845.0,525.0,0.1,10.0
55663200.0,50400.0,1,1100,530,0.2,17
55713600.0,3600.0,4,1100.0,530.0,0.2,17.0
55717200.0,28800.0,2,845,525,0.1,10
55746000.0,3600.0,5,845.0,525.0,0.1,10.0
55749600.0,50400.0,1,1100,530,0.2,17
55800000.0,3600.0,4,1100.0,530.0,0.2,17.0
55803600.0,28800.0,2,845,525,0.1,10
55832400.0,3600.0,5,845.0,525.0,0.1,10.0
55836000.0,50400.0,1,1100,530,0.2,17
55886400.0,3600.0,4,1100.0,530.0,0.2,17.0
55890000.0,28800.0,2,845,525,0.1,10
55918800.0,3600.0,5,845.0,525.0,0.1,10.0
55922400.0,50400.0,1,1100,530,0.2,17
55972800.0,3600.0,4,1100.0,530.0,0.2,17.0
55976400.0,28800.0,2,845,525,0.1,10
56005200.0,3600.0,5,845.0,525.0,0.1,10.0
56008800.0,50400.0,1,1100,530,0.2,17
56059200.0,3600.0,4,1100.0,530.0,0.2,17.0
56062800.0,28800.0,2,845,525,0.1,10
56091600.0,3600.0,5,845.0,525.0,0.1,10.0
56095200.0,50400.0,1,1100,530,0.2,17
56145600.0,3600.0,4,1100.0,530.0,0.2,17.0
56149200.0,28800.0,2,845,525,0.1,10
56178000.0,3600.0,5,845.0,525.0,0.1,10.0
56181600.0,50400.0,1,1100,530,0.2,17
56232000.0,3600.0,4,1100.0,530.0,0.2,17.0
56235600.0,28800.0,2,845,525,0.1,10
56264400.0,3600.0,5,845.0,525.0,0.1,10.0
56268000.0,50400.0,1,1100,530,0.2,17
56318400.0,3600.0,4,1100.0,530.0,0.2,17.0
56322000.0,28800.0,2,845,525,0.1,10
56350800.0,3600.0,5,845.0,525.0,0.1,10.0
56354400.0,50400.0,1,1100,530,0.2,17
56404800.0,3600.0,4,1100.0,530.0,0.2,17.0
56408400.0,28800.0,2,845,525,0.1,10
56437200.0,3600.0,5,845.0,525.0,0.1,10.0
56440800.0,50400.0,1,1100,530,0.2,17
56491200.0,3600.0,4,1100.0,530.0,0.2,17.0
56494800.0,28800.0,2,845,525,0.1,10
56523600.0,3600.0,5,845.0,525.0,0.1,10.0
56527200.0,50400.0,1,1100,530,0.2,17
56577600.0,3600.0,4,1100.0,530.0,0.2,17.0
56581200.0,28800.0,2,845,525,0.1,10
56610000.0,3600.0,5,845.0,525.0,0.1,10.0
56613600.0,50400.0,1,1100,530,0.2,17
56664000.0,3600.0,4,1100.0,530.0,0.2,17.0
56667600.0,28800.0,2,845,525,0.1,10
56696400.0,3600.0,5,845.0,525.0,0.1,10.0
56700000.0,50400.0,1,1100,530,0.2,17
56750400.0,3600.0,4,1100.0,530.0,0.2,17.0
56754000.0,28800.0,2,845,525,0.1,10
56782800.0,3600.0,5,845.0,525.0,0.1,10.0
56786400.0,50400.0,1,1100,530,0.2,17
56836800.0,3600.0,4,1100.0,530.0,0.2,17.0
56840400.0,28800.0,2,845,525,0.1,10
56869200.0,3600.0,5,845.0,525.0,0.1,10.0
56872800.0,50400.0,1,1100,530,0.2,17
56923200.0,3600.0,4,1100.0,530.0,0.2,17.0
56926800.0,28800.0,2,845,525,0.1,10
56955600.0,3600.0,5,845.0,525.0,0.1,10.0
56959200.0,50400.0,1,1100,530,0.2,17
57009600.0,3600.0,4,1100.0,530.0,0.2,17.0
57013200.0,28800.0,2,845,525,0.1,10
57042000.0,3600.0,5,845.0,525.0,0.1,10.0
57045600.0,50400.0,1,1100,530,0.2,17
57096000.0,3600.0,4,1100.0,530.0,0.2,17.0
57099600.0,28800.0,2,845,525,0.1,10
57128400.0,3600.0,5,845.0,525.0,0.1,10.0
57132000.0,50400.0,1,1100,530,0.2,17
57182400.0,3600.0,4,1100.0,530.0,0.2,17.0
57186000.0,28800.0,2,845,525,0.1,10
57214800.0,3600.0,5,845.0,525.0,0.1,10.0
57218400.0,50400.0,1,1100,530,0.2,17
57268800.0,3600.0,4,1100.0,530.0,0.2,17.0
57272400.0,28800.0,2,845,525,0.1,10
57301200.0,3600.0,5,845.0,525.0,0.1,10.0
57304800.0,50400.0,1,1100,530,0.2,17
57355200.0,3600.0,4,1100.0,530.0,0.2,17.0
57358800.0,28800.0,2,845,525,0.1,10
57387600.0,3600.0,5,845.0,525.0,0.1,10.0
57391200.0,50400.0,1,1100,530,0.2,17
57441600.0,3600.0,4,1100.0,530.0,0.2,17.0
57445200.0,28800.0,2,845,525,0.1,10
57474000.0,3600.0,5,845.0,525.0,0.1,10.0
57477600.0,50400.0,1,1100,530,0.2,17
57528000.0,3600.0,4,1100.0,530.0,0.2,17.0
57531600.0,28800.0,2,845,525,0.1,10
57560400.0,3600.0,5,845.0,525.0,0.1,10.0
57564000.0,50400.0,1,1100,530,0.2,17
57614400.0,3600.0,4,1100.0,530.0,0.2,17.0
57618000.0,28800.0,2,845,525,0.1,10
57646800.0,3600.0,5,845.0,525.0,0.1,10.0
57650400.0,50400.0,1,1100,530,0.2,17
57700800.0,3600.0,4,1100.0,530.0,0.2,17.0
57704400.0,28800.0,2,845,525,0.1,10
57733200.0,3600.0,5,845.0,525.0,0.1,10.0
57736800.0,50400.0,1,1100,530,0.2,17
57787200.0,3600.0,4,1100.0,530.0,0.2,17.0
57790800.0,28800.0,2,845,525,0.1,10
57819600.0,3600.0,5,845.0,525.0,0.1,10.0
57823200.0,50400.0,1,1100,530,0.2,17
57873600.0,3600.0,4,1100.0,530.0,0.2,17.0
57877200.0,28800.0,2,845,525,0.1,10
57906000.0,3600.0,5,845.0,525.0,0.1,10.0
57909600.0,50400.0,1,1100,530,0.2,17
57960000.0,3600.0,4,1100.0,530.0,0.2,17.0
57963600.0,28800.0,2,845,525,0.1,10
57992400.0,3600.0,5,845.0,525.0,0.1,10.0
57996000.0,50400.0,1,1100,530,0.2,17
58046400.0,3600.0,4,1100.0,530.0,0.2,17.0
58050000.0,28800.0,2,845,525,0.1,10
58078800.0,3600.0,5,845.0,525.0,0.1,10.0
58082400.0,50400.0,1,1100,530,0.2,17
58132800.0,3600.0,4,1100.0,530.0,0.2,17.0
58136400.0,28800.0,2,845,525,0.1,10
58165200.0,3600.0,5,845.0,525.0,0.1,10.0
58168800.0,50400.0,1,1100,530,0.2,17
58219200.0,3600.0,4,1100.0,530.0,0.2,17.0
58222800.0,28800.0,2,845,525,0.1,10
58251600.0,3600.0,5,845.0,525.0,0.1,10.0
58255200.0,50400.0,1,1100,530,0.2,17
58305600.0,3600.0,4,1100.0,530.0,0.2,17.0
58309200.0,28800.0,2,845,525,0.1,10
58338000.0,3600.0,5,845.0,525.0,0.1,10.0
58341600.0,50400.0,1,1100,530,0.2,17
58392000.0,3600.0,4,1100.0,530.0,0.2,17.0
58395600.0,28800.0,2,845,525,0.1,10
58424400.0,3600.0,5,845.0,525.0,0.1,10.0
58428000.0,50400.0,1,1100,530,0.2,17
58478400.0,3600.0,4,1100.0,530.0,0.2,17.0
58482000.0,28800.0,2,845,525,0.1,10
58510800.0,3600.0,5,845.0,525.0,0.1,10.0
58514400.0,50400.0,1,1100,530,0.2,17
58564800.0,3600.0,4,1100.0,530.0,0.2,17.0
58568400.0,28800.0,2,845,525,0.1,10
58597200.0,3600.0,5,845.0,525.0,0.1,10.0
58600800.0,50400.0,1,1100,530,0.2,17
58651200.0,3600.0,4,1100.0,530.0,0.2,17.0
58654800.0,28800.0,2,845,525,0.1,10
58683600.0,3600.0,5,845.0,525.0,0.1,10.0
58687200.0,50400.0,1,1100,530,0.2,17
58737600.0,3600.0,4,1100.0,530.0,0.2,17.0
58741200.0,28800.0,2,845,525,0.1,10
58770000.0,3600.0,5,845.0,525.0,0.1,10.0
58773600.0,50400.0,1,1100,530,0.2,17
58824000.0,3600.0,4,1100.0,530.0,0.2,17.0
58827600.0,28800.0,2,845,525,0.1,10
58856400.0,3600.0,5,845.0,525.0,0.1,10.0
58860000.0,50400.0,1,1100,530,0.2,17
58910400.0,3600.0,4,1100.0,530.0,0.2,17.0
58914000.0,28800.0,2,845,525,0.1,10
58942800.0,3600.0,5,845.0,525.0,0.1,10.0
58946400.0,50400.0,1,1100,530,0.2,17
58996800.0,3600.0,4,1100.0,530.0,0.2,17.0
59000400.0,28800.0,2,845,525,0.1,10
59029200.0,3600.0,5,845.0,525.0,0.1,10.0
59032800.0,50400.0,1,1100,530,0.2,17
59083200.0,3600.0,4,1100.0,530.0,0.2,17.0
59086800.0,28800.0,2,845,525,0.1,10
59115600.0,3600.0,5,845.0,525.0,0.1,10.0
59119200.0,50400.0,1,1100,530,0.2,17
59169600.0,3600.0,4,1100.0,530.0,0.2,17.0
59173200.0,28800.0,2,845,525,0.1,10
59202000.0,3600.0,5,845.0,525.0,0.1,10.0
59205600.0,50400.0,1,1100,530,0.2,17
59256000.0,3600.0,4,1100.0,530.0,0.2,17.0
59259600.0,28800.0,2,845,525,0.1,10
59288400.0,3600.0,5,845.0,525.0,0.1,10.0
59292000.0,50400.0,1,1100,530,0.2,17
59342400.0,3600.0,4,1100.0,530.0,0.2,17.0
59346000.0,28800.0,2,845,525,0.1,10
59374800.0,3600.0,5,845.0,525.0,0.1,10.0
59378400.0,50400.0,1,1100,530,0.2,17
59428800.0,3600.0,4,1100.0,530.0,0.2,17.0
59432400.0,28800.0,2,845,525,0.1,10
59461200.0,3600.0,5,845.0,525.0,0.1,10.0
59464800.0,50400.0,1,1100,530,0.2,17
59515200.0,3600.0,4,1100.0,530.0,0.2,17.0
59518800.0,28800.0,2,845,525,0.1,10
59547600.0,3600.0,5,845.0,525.0,0.1,10.0
59551200.0,50400.0,1,1100,530,0.2,17
59601600.0,3600.0,4,1100.0,530.0,0.2,17.0
59605200.0,28800.0,2,845,525,0.1,10
59634000.0,3600.0,5,845.0,525.0,0.1,10.0
59637600.0,50400.0,1,1100,530,0.2,17
59688000.0,3600.0,4,1100.0,530.0,0.2,17.0
59691600.0,28800.0,2,845,525,0.1,10
59720400.0,3600.0,5,845.0,525.0,0.1,10.0
59724000.0,50400.0,1,1100,530,0.2,17
59774400.0,3600.0,4,1100.0,530.0,0.2,17.0
59778000.0,28800.0,2,845,525,0.1,10
59806800.0,3600.0,5,845.0,525.0,0.1,10.0
59810400.0,50400.0,1,1100,530,0.2,17
59860800.0,3600.0,4,1100.0,530.0,0.2,17.0
59864400.0,28800.0,2,845,525,0.1,10
59893200.0,3600.0,5,845.0,525.0,0.1,10.0
59896800.0,50400.0,1,1100,530,0.2,17
59947200.0,3600.0,4,1100.0,530.0,0.2,17.0
59950800.0,28800.0,2,845,525,0.1,10
59979600.0,3600.0,5,845.0,525.0,0.1,10.0
59983200.0,50400.0,1,1100,530,0.2,17
60033600.0,3600.0,4,1100.0,530.0,0.2,17.0
60037200.0,28800.0,2,845,525,0.1,10
60066000.0,3600.0,5,845.0,525.0,0.1,10.0
60069600.0,50400.0,1,1100,530,0.2,17
60120000.0,3600.0,4,1100.0,530.0,0.2,17.0
60123600.0,28800.0,2,845,525,0.1,10
60152400.0,3600.0,5,845.0,525.0,0.1,10.0
60156000.0,50400.0,1,1100,530,0.2,17
60206400.0,3600.0,4,1100.0,530.0,0.2,17.0
60210000.0,28800.0,2,845,525,0.1,10
60238800.0,3600.0,5,845.0,525.0,0.1,10.0
60242400.0,50400.0,1,1100,530,0.2,17
60292800.0,3600.0,4,1100.0,530.0,0.2,17.0
60296400.0,28800.0,2,845,525,0.1,10
60325200.0,3600.0,5,845.0,525.0,0.1,10.0
60328800.0,50400.0,1,1100,530,0.2,17
60379200.0,3600.0,4,1100.0,530.0,0.2,17.0
60382800.0,28800.0,2,845,525,0.1,10
60411600.0,3600.0,5,845.0,525.0,0.1,10.0
60415200.0,50400.0,1,1100,530,0.2,17
60465600.0,3600.0,4,1100.0,530.0,0.2,17.0
60469200.0,28800.0,2,845,525,0.1,10
60498000.0,3600.0,5,845.0,525.0,0.1,10.0
60501600.0,50400.0,1,1100,530,0.2,17
60552000.0,3600.0,4,1100.0,530.0,0.2,17.0
60555600.0,28800.0,2,845,525,0.1,10
60584400.0,3600.0,5,845.0,525.0,0.1,10.0
60588000.0,50400.0,1,1100,530,0.2,17
60638400.0,3600.0,4,1100.0,530.0,0.2,17.0
60642000.0,28800.0,2,845,525,0.1,10
60670800.0,3600.0,5,845.0,525.0,0.1,10.0
60674400.0,50400.0,1,1100,530,0.2,17
60724800.0,3600.0,4,1100.0,530.0,0.2,17.0
60728400.0,28800.0,2,845,525,0.1,10
60757200.0,3600.0,5,845.0,525.0,0.1,10.0
60760800.0,50400.0,1,1100,530,0.2,17
60811200.0,3600.0,4,1100.0,530.0,0.2,17.0
60814800.0,28800.0,2,845,525,0.1,10
60843600.0,3600.0,5,845.0,525.0,0.1,10.0
60847200.0,50400.0,1,1100,530,0.2,17
60897600.0,3600.0,4,1100.0,530.0,0.2,17.0
60901200.0,28800.0,2,845,525,0.1,10
60930000.0,3600.0,5,845.0,525.0,0.1,10.0
60933600.0,50400.0,1,1100,530,0.2,17
60984000.0,3600.0,4,1100.0,530.0,0.2,17.0
60987600.0,28800.0,2,845,525,0.1,10
61016400.0,3600.0,5,845.0,525.0,0.1,10.0
61020000.0,50400.0,1,1100,530,0.2,17
61070400.0,3600.0,4,1100.0,530.0,0.2,17.0
61074000.0,28800.0,2,845,525,0.1,10
61102800.0,3600.0,5,845.0,525.0,0.1,10.0
61106400.0,50400.0,1,1100,530,0.2,17
61156800.0,3600.0,4,1100.0,530.0,0.2,17.0
61160400.0,28800.0,2,845,525,0.1,10
61189200.0,3600.0,5,845.0,525.0,0.1,10.0
61192800.0,50400.0,1,1100,530,0.2,17
61243200.0,3600.0,4,1100.0,530.0,0.2,17.0
61246800.0,28800.0,2,845,525,0.1,10
61275600.0,3600.0,5,845.0,525.0,0.1,10.0
61279200.0,50400.0,1,1100,530,0.2,17
61329600.0,3600.0,4,1100.0,530.0,0.2,17.0
61333200.0,28800.0,2,845,525,0.1,10
61362000.0,3600.0,5,845.0,525.0,0.1,10.0
61365600.0,50400.0,1,1100,530,0.2,17
61416000.0,3600.0,4,1100.0,530.0,0.2,17.0
61419600.0,28800.0,2,845,525,0.1,10
61448400.0,3600.0,5,845.0,525.0,0.1,10.0
61452000.0,50400.0,1,1100,530,0.2,17
61502400.0,3600.0,4,1100.0,530.0,0.2,17.0
61506000.0,28800.0,2,845,525,0.1,10
61534800.0,3600.0,5,845.0,525.0,0.1,10.0
61538400.0,50400.0,1,1100,530,0.2,17
61588800.0,3600.0,4,1100.0,530.0,0.2,17.0
61592400.0,28800.0,2,845,525,0.1,10
61621200.0,3600.0,5,845.0,525.0,0.1,10.0
61624800.0,50400.0,1,1100,530,0.2,17
61675200.0,3600.0,4,1100.0,530.0,0.2,17.0
61678800.0,28800.0,2,845,525,0.1,10
61707600.0,3600.0,5,845.0,525.0,0.1,10.0
61711200.0,50400.0,1,1100,530,0.2,17
61761600.0,3600.0,4,1100.0,530.0,0.2,17.0
61765200.0,28800.0,2,845,525,0.1,10
61794000.0,3600.0,5,845.0,525.0,0.1,10.0
61797600.0,50400.0,1,1100,530,0.2,17
61848000.0,3600.0,4,1100.0,530.0,0.2,17.0
61851600.0,28800.0,2,845,525,0.1,10
61880400.0,3600.0,5,845.0,525.0,0.1,10.0
61884000.0,50400.0,1,1100,530,0.2,17
61934400.0,3600.0,4,1100.0,530.0,0.2,17.0
61938000.0,28800.0,2,845,525,0.1,10
61966800.0,3600.0,5,845.0,525.0,0.1,10.0
61970400.0,50400.0,1,1100,530,0.2,17
62020800.0,3600.0,4,1100.0,530.0,0.2,17.0
62024400.0,28800.0,2,845,525,0.1,10
62053200.0,3600.0,5,845.0,525.0,0.1,10.0
62056800.0,50400.0,1,1100,530,0.2,17
62107200.0,3600.0,4,1100.0,530.0,0.2,17.0
62110800.0,28800.0,2,845,525,0.1,10
62139600.0,3600.0,5,845.0,525.0,0.1,10.0
62143200.0,50400.0,1,1100,530,0.2,17
62193600.0,3600.0,4,1100.0,530.0,0.2,17.0
62197200.0,28800.0,2,845,525,0.1,10
62226000.0,3600.0,5,845.0,525.0,0.1,10.0
62229600.0,50400.0,1,1100,530,0.2,17
62280000.0,3600.0,4,1100.0,530.0,0.2,17.0
62283600.0,28800.0,2,845,525,0.1,10
62312400.0,3600.0,5,845.0,525.0,0.1,10.0
62316000.0,50400.0,1,1100,530,0.2,17
62366400.0,3600.0,4,1100.0,530.0,0.2,17.0
62370000.0,28800.0,2,845,525,0.1,10
62398800.0,3600.0,5,845.0,525.0,0.1,10.0
62402400.0,50400.0,1,1100,530,0.2,17
62452800.0,3600.0,4,1100.0,530.0,0.2,17.0
62456400.0,28800.0,2,845,525,0.1,10
62485200.0,3600.0,5,845.0,525.0,0.1,10.0
62488800.0,50400.0,1,1100,530,0.2,17
62539200.0,3600.0,4,1100.0,530.0,0.2,17.0
62542800.0,28800.0,2,845,525,0.1,10
62571600.0,3600.0,5,845.0,525.0,0.1,10.0
62575200.0,50400.0,1,1100,530,0.2,17
62582400.0,7200.0,6,741.6666666666667,361.6666666666667,0.16666666666666669,11.366666666666667
62589600.0,7200.0,6,383.33333333333337,193.33333333333337,0.13333333333333336,5.733333333333334
62596800.0,90000.0,3,25,25,0.1,0.1
62686800.0,3600.0,7,25.0,25.0,0.1,0.1
62690400.0,3600.0,7,383.3333333333333,193.33333333333331,0.13333333333333333,5.7333333333333325
62694000.0,3600.0,7,741.6666666666666,361.66666666666663,0.16666666666666669,11.366666666666665
62697600.0,50400.0,1,1100,530,0.2,17
62748000.0,3600.0,4,1100.0,530.0,0.2,17.0
62751600.0,28800.0,2,845,525,0.1,10
62780400.0,3600.0,5,845.0,525.0,0.1,10.0
62784000.0,50400.0,1,1100,530,0.2,17
62834400.0,3600.0,4,1100.0,530.0,0.2,17.0
62838000.0,28800.0,2,845,525,0.1,10
62866800.0,3600.0,5,845.0,525.0,0.1,10.0
62870400.0,50400.0,1,1100,530,0.2,17
62920800.0,3600.0,4,1100.0,530.0,0.2,17.0
62924400.0,28800.0,2,845,525,0.1,10
62953200.0,3600.0,5,845.0,525.0,0.1,10.0
62956800.0,50400.0,1,1100,530,0.2,17
63007200.0,3600.0,4,1100.0,530.0,0.2,17.0
63010800.0,28800.0,2,845,525,0.1,10
63039600.0,3600.0,5,845.0,525.0,0.1,10.0
63043200.0,50400.0,1,1100,530,0.2,17
63093600.0,3600.0,4,1100.0,530.0,0.2,17.0
63097200.0,28800.0,2,845,525,0.1,10
63126000.0,3600.0,5,845.0,525.0,0.1,10.0
63129600.0,50400.0,1,1100,530,0.2,17
63180000.0,3600.0,4,1100.0,530.0,0.2,17.0
63183600.0,28800.0,2,845,525,0.1,10
63212400.0,3600.0,5,845.0,525.0,0.1,10.0
63216000.0,50400.0,1,1100,530,0.2,17
63266400.0,3600.0,4,1100.0,530.0,0.2,17.0
63270000.0,28800.0,2,845,525,0.1,10
63298800.0,3600.0,5,845.0,525.0,0.1,10.0
63302400.0,50400.0,1,1100,530,0.2,17
63352800.0,3600.0,4,1100.0,530.0,0.2,17.0
63356400.0,28800.0,2,845,525,0.1,10
63385200.0,3600.0,5,845.0,525.0,0.1,10.0
63388800.0,50400.0,1,1100,530,0.2,17
63439200.0,3600.0,4,1100.0,530.0,0.2,17.0
63442800.0,28800.0,2,845,525,0.1,10
63471600.0,3600.0,5,845.0,525.0,0.1,10.0
63475200.0,50400.0,1,1100,530,0.2,17
63525600.0,3600.0,4,1100.0,530.0,0.2,17.0
63529200.0,28800.0,2,845,525,0.1,10
63558000.0,3600.0,5,845.0,525.0,0.1,10.0
