time,dt,state,T_gas,T_steam,p_gas,p_steam
0,82800.0,1,900,525,0.2,17
82800.0,10800.0,4,900.0,525.0,0.2,17.0
93600.0,3600.0,2,845,525,0.1,10
97200.0,10800.0,5,845.0,525.0,0.1,10.0
108000.0,82800.0,1,900,525,0.2,17
190800.0,10800.0,4,900.0,525.0,0.2,17.0
201600.0,3600.0,2,845,525,0.1,10
205200.0,10800.0,5,845.0,525.0,0.1,10.0
216000.0,82800.0,1,900,525,0.2,17
298800.0,10800.0,4,900.0,525.0,0.2,17.0
309600.0,3600.0,2,845,525,0.1,10
313200.0,10800.0,5,845.0,525.0,0.1,10.0
324000.0,82800.0,1,900,525,0.2,17
406800.0,10800.0,4,900.0,525.0,0.2,17.0
417600.0,3600.0,2,845,525,0.1,10
421200.0,10800.0,5,845.0,525.0,0.1,10.0
432000.0,82800.0,1,900,525,0.2,17
514800.0,10800.0,4,900.0,525.0,0.2,17.0
525600.0,3600.0,2,845,525,0.1,10
529200.0,10800.0,5,845.0,525.0,0.1,10.0
540000.0,82800.0,1,900,525,0.2,17
622800.0,10800.0,4,900.0,525.0,0.2,17.0
633600.0,3600.0,2,845,525,0.1,10
637200.0,10800.0,5,845.0,525.0,0.1,10.0
648000.0,82800.0,1,900,525,0.2,17
730800.0,10800.0,4,900.0,525.0,0.2,17.0
741600.0,3600.0,2,845,525,0.1,10
745200.0,10800.0,5,845.0,525.0,0.1,10.0
756000.0,82800.0,1,900,525,0.2,17
838800.0,10800.0,4,900.0,525.0,0.2,17.0
849600.0,3600.0,2,845,525,0.1,10
853200.0,10800.0,5,845.0,525.0,0.1,10.0
864000.0,82800.0,1,900,525,0.2,17
946800.0,10800.0,4,900.0,525.0,0.2,17.0
957600.0,3600.0,2,845,525,0.1,10
961200.0,10800.0,5,845.0,525.0,0.1,10.0
972000.0,82800.0,1,900,525,0.2,17
1054800.0,10800.0,4,900.0,525.0,0.2,17.0
1065600.0,3600.0,2,845,525,0.1,10
1069200.0,10800.0,5,845.0,525.0,0.1,10.0
1080000.0,82800.0,1,900,525,0.2,17
1162800.0,10800.0,4,900.0,525.0,0.2,17.0
1173600.0,3600.0,2,845,525,0.1,10
1177200.0,10800.0,5,845.0,525.0,0.1,10.0
1188000.0,82800.0,1,900,525,0.2,17
1270800.0,10800.0,4,900.0,525.0,0.2,17.0
1281600.0,3600.0,2,845,525,0.1,10
1285200.0,10800.0,5,845.0,525.0,0.1,10.0
1296000.0,82800.0,1,900,525,0.2,17
1378800.0,10800.0,4,900.0,525.0,0.2,17.0
1389600.0,3600.0,2,845,525,0.1,10
1393200.0,10800.0,5,845.0,525.0,0.1,10.0
1404000.0,82800.0,1,900,525,0.2,17
1486800.0,10800.0,4,900.0,525.0,0.2,17.0
1497600.0,3600.0,2,845,525,0.1,10
1501200.0,10800.0,5,845.0,525.0,0.1,10.0
1512000.0,82800.0,1,900,525,0.2,17
1594800.0,10800.0,4,900.0,525.0,0.2,17.0
1605600.0,3600.0,2,845,525,0.1,10
1609200.0,10800.0,5,845.0,525.0,0.1,10.0
1620000.0,82800.0,1,900,525,0.2,17
1702800.0,10800.0,4,900.0,525.0,0.2,17.0
1713600.0,3600.0,2,845,525,0.1,10
1717200.0,10800.0,5,845.0,525.0,0.1,10.0
1728000.0,82800.0,1,900,525,0.2,17
1810800.0,10800.0,4,900.0,525.0,0.2,17.0
1821600.0,3600.0,2,845,525,0.1,10
1825200.0,10800.0,5,845.0,525.0,0.1,10.0
1836000.0,82800.0,1,900,525,0.2,17
1918800.0,10800.0,4,900.0,525.0,0.2,17.0
1929600.0,3600.0,2,845,525,0.1,10
1933200.0,10800.0,5,845.0,525.0,0.1,10.0
1944000.0,82800.0,1,900,525,0.2,17
2026800.0,10800.0,4,900.0,525.0,0.2,17.0
2037600.0,3600.0,2,845,525,0.1,10
2041200.0,10800.0,5,845.0,525.0,0.1,10.0
2052000.0,82800.0,1,900,525,0.2,17
2134800.0,10800.0,4,900.0,525.0,0.2,17.0
2145600.0,3600.0,2,845,525,0.1,10
2149200.0,10800.0,5,845.0,525.0,0.1,10.0
2160000.0,82800.0,1,900,525,0.2,17
2242800.0,10800.0,4,900.0,525.0,0.2,17.0
2253600.0,3600.0,2,845,525,0.1,10
2257200.0,10800.0,5,845.0,525.0,0.1,10.0
2268000.0,82800.0,1,900,525,0.2,17
2350800.0,10800.0,4,900.0,525.0,0.2,17.0
2361600.0,3600.0,2,845,525,0.1,10
2365200.0,10800.0,5,845.0,525.0,0.1,10.0
2376000.0,82800.0,1,900,525,0.2,17
2458800.0,10800.0,4,900.0,525.0,0.2,17.0
2469600.0,3600.0,2,845,525,0.1,10
2473200.0,10800.0,5,845.0,525.0,0.1,10.0
2484000.0,82800.0,1,900,525,0.2,17
2566800.0,10800.0,4,900.0,525.0,0.2,17.0
2577600.0,3600.0,2,845,525,0.1,10
2581200.0,10800.0,5,845.0,525.0,0.1,10.0
2592000.0,82800.0,1,900,525,0.2,17
2674800.0,10800.0,4,900.0,525.0,0.2,17.0
2685600.0,3600.0,2,845,525,0.1,10
2689200.0,10800.0,5,845.0,525.0,0.1,10.0
2700000.0,82800.0,1,900,525,0.2,17
2782800.0,10800.0,4,900.0,525.0,0.2,17.0
2793600.0,3600.0,2,845,525,0.1,10
2797200.0,10800.0,5,845.0,525.0,0.1,10.0
2808000.0,82800.0,1,900,525,0.2,17
2890800.0,10800.0,4,900.0,525.0,0.2,17.0
2901600.0,3600.0,2,845,525,0.1,10
2905200.0,10800.0,5,845.0,525.0,0.1,10.0
2916000.0,82800.0,1,900,525,0.2,17
2998800.0,10800.0,4,900.0,525.0,0.2,17.0
3009600.0,3600.0,2,845,525,0.1,10
3013200.0,10800.0,5,845.0,525.0,0.1,10.0
3024000.0,82800.0,1,900,525,0.2,17
3106800.0,10800.0,4,900.0,525.0,0.2,17.0
3117600.0,3600.0,2,845,525,0.1,10
3121200.0,10800.0,5,845.0,525.0,0.1,10.0
3132000.0,82800.0,1,900,525,0.2,17
3214800.0,10800.0,4,900.0,525.0,0.2,17.0
3225600.0,3600.0,2,845,525,0.1,10
3229200.0,10800.0,5,845.0,525.0,0.1,10.0
3240000.0,82800.0,1,900,525,0.2,17
3322800.0,10800.0,4,900.0,525.0,0.2,17.0
3333600.0,3600.0,2,845,525,0.1,10
3337200.0,10800.0,5,845.0,525.0,0.1,10.0
3348000.0,82800.0,1,900,525,0.2,17
3430800.0,10800.0,4,900.0,525.0,0.2,17.0
3441600.0,3600.0,2,845,525,0.1,10
3445200.0,10800.0,5,845.0,525.0,0.1,10.0
3456000.0,82800.0,1,900,525,0.2,17
3538800.0,10800.0,4,900.0,525.0,0.2,17.0
3549600.0,3600.0,2,845,525,0.1,10
3553200.0,10800.0,5,845.0,525.0,0.1,10.0
3564000.0,82800.0,1,900,525,0.2,17
3646800.0,10800.0,4,900.0,525.0,0.2,17.0
3657600.0,3600.0,2,845,525,0.1,10
3661200.0,10800.0,5,845.0,525.0,0.1,10.0
3672000.0,82800.0,1,900,525,0.2,17
3754800.0,10800.0,4,900.0,525.0,0.2,17.0
3765600.0,3600.0,2,845,525,0.1,10
3769200.0,10800.0,5,845.0,525.0,0.1,10.0
3780000.0,82800.0,1,900,525,0.2,17
3862800.0,10800.0,4,900.0,525.0,0.2,17.0
3873600.0,3600.0,2,845,525,0.1,10
3877200.0,10800.0,5,845.0,525.0,0.1,10.0
3888000.0,82800.0,1,900,525,0.2,17
3970800.0,10800.0,4,900.0,525.0,0.2,17.0
3981600.0,3600.0,2,845,525,0.1,10
3985200.0,10800.0,5,845.0,525.0,0.1,10.0
3996000.0,82800.0,1,900,525,0.2,17
4078800.0,10800.0,4,900.0,525.0,0.2,17.0
4089600.0,3600.0,2,845,525,0.1,10
4093200.0,10800.0,5,845.0,525.0,0.1,10.0
4104000.0,82800.0,1,900,525,0.2,17
4186800.0,10800.0,4,900.0,525.0,0.2,17.0
4197600.0,3600.0,2,845,525,0.1,10
4201200.0,10800.0,5,845.0,525.0,0.1,10.0
4212000.0,82800.0,1,900,525,0.2,17
4294800.0,10800.0,4,900.0,525.0,0.2,17.0
4305600.0,3600.0,2,845,525,0.1,10
4309200.0,10800.0,5,845.0,525.0,0.1,10.0
4320000.0,82800.0,1,900,525,0.2,17
4402800.0,10800.0,4,900.0,525.0,0.2,17.0
4413600.0,3600.0,2,845,525,0.1,10
4417200.0,10800.0,5,845.0,525.0,0.1,10.0
4428000.0,82800.0,1,900,525,0.2,17
4510800.0,10800.0,4,900.0,525.0,0.2,17.0
4521600.0,3600.0,2,845,525,0.1,10
4525200.0,10800.0,5,845.0,525.0,0.1,10.0
4536000.0,82800.0,1,900,525,0.2,17
4618800.0,10800.0,4,900.0,525.0,0.2,17.0
4629600.0,3600.0,2,845,525,0.1,10
4633200.0,10800.0,5,845.0,525.0,0.1,10.0
4644000.0,82800.0,1,900,525,0.2,17
4726800.0,10800.0,4,900.0,525.0,0.2,17.0
4737600.0,3600.0,2,845,525,0.1,10
4741200.0,10800.0,5,845.0,525.0,0.1,10.0
4752000.0,82800.0,1,900,525,0.2,17
4834800.0,10800.0,4,900.0,525.0,0.2,17.0
4845600.0,3600.0,2,845,525,0.1,10
4849200.0,10800.0,5,845.0,525.0,0.1,10.0
4860000.0,82800.0,1,900,525,0.2,17
4942800.0,10800.0,4,900.0,525.0,0.2,17.0
4953600.0,3600.0,2,845,525,0.1,10
4957200.0,10800.0,5,845.0,525.0,0.1,10.0
4968000.0,82800.0,1,900,525,0.2,17
5050800.0,10800.0,4,900.0,525.0,0.2,17.0
5061600.0,3600.0,2,845,525,0.1,10
5065200.0,10800.0,5,845.0,525.0,0.1,10.0
5076000.0,82800.0,1,900,525,0.2,17
5158800.0,10800.0,4,900.0,525.0,0.2,17.0
5169600.0,3600.0,2,845,525,0.1,10
5173200.0,10800.0,5,845.0,525.0,0.1,10.0
5184000.0,82800.0,1,900,525,0.2,17
5266800.0,10800.0,4,900.0,525.0,0.2,17.0
5277600.0,3600.0,2,845,525,0.1,10
5281200.0,10800.0,5,845.0,525.0,0.1,10.0
5292000.0,82800.0,1,900,525,0.2,17
5374800.0,10800.0,4,900.0,525.0,0.2,17.0
5385600.0,3600.0,2,845,525,0.1,10
5389200.0,10800.0,5,845.0,525.0,0.1,10.0
5400000.0,82800.0,1,900,525,0.2,17
5482800.0,10800.0,4,900.0,525.0,0.2,17.0
5493600.0,3600.0,2,845,525,0.1,10
5497200.0,10800.0,5,845.0,525.0,0.1,10.0
5508000.0,82800.0,1,900,525,0.2,17
5590800.0,10800.0,4,900.0,525.0,0.2,17.0
5601600.0,3600.0,2,845,525,0.1,10
5605200.0,10800.0,5,845.0,525.0,0.1,10.0
5616000.0,82800.0,1,900,525,0.2,17
5698800.0,10800.0,4,900.0,525.0,0.2,17.0
5709600.0,3600.0,2,845,525,0.1,10
5713200.0,10800.0,5,845.0,525.0,0.1,10.0
5724000.0,82800.0,1,900,525,0.2,17
5806800.0,10800.0,4,900.0,525.0,0.2,17.0
5817600.0,3600.0,2,845,525,0.1,10
5821200.0,10800.0,5,845.0,525.0,0.1,10.0
5832000.0,82800.0,1,900,525,0.2,17
5914800.0,10800.0,4,900.0,525.0,0.2,17.0
5925600.0,3600.0,2,845,525,0.1,10
5929200.0,10800.0,5,845.0,525.0,0.1,10.0
5940000.0,82800.0,1,900,525,0.2,17
6022800.0,10800.0,4,900.0,525.0,0.2,17.0
6033600.0,3600.0,2,845,525,0.1,10
6037200.0,10800.0,5,845.0,525.0,0.1,10.0
6048000.0,82800.0,1,900,525,0.2,17
6130800.0,10800.0,4,900.0,525.0,0.2,17.0
6141600.0,3600.0,2,845,525,0.1,10
6145200.0,10800.0,5,845.0,525.0,0.1,10.0
6156000.0,82800.0,1,900,525,0.2,17
6238800.0,10800.0,4,900.0,525.0,0.2,17.0
6249600.0,3600.0,2,845,525,0.1,10
6253200.0,10800.0,5,845.0,525.0,0.1,10.0
6264000.0,82800.0,1,900,525,0.2,17
6346800.0,10800.0,4,900.0,525.0,0.2,17.0
6357600.0,3600.0,2,845,525,0.1,10
6361200.0,10800.0,5,845.0,525.0,0.1,10.0
6372000.0,82800.0,1,900,525,0.2,17
6454800.0,10800.0,4,900.0,525.0,0.2,17.0
6465600.0,3600.0,2,845,525,0.1,10
6469200.0,10800.0,5,845.0,525.0,0.1,10.0
6480000.0,82800.0,1,900,525,0.2,17
6562800.0,10800.0,4,900.0,525.0,0.2,17.0
6573600.0,3600.0,2,845,525,0.1,10
6577200.0,10800.0,5,845.0,525.0,0.1,10.0
6588000.0,82800.0,1,900,525,0.2,17
6670800.0,10800.0,4,900.0,525.0,0.2,17.0
6681600.0,3600.0,2,845,525,0.1,10
6685200.0,10800.0,5,845.0,525.0,0.1,10.0
6696000.0,82800.0,1,900,525,0.2,17
6778800.0,10800.0,4,900.0,525.0,0.2,17.0
6789600.0,3600.0,2,845,525,0.1,10
6793200.0,10800.0,5,845.0,525.0,0.1,10.0
6804000.0,82800.0,1,900,525,0.2,17
6886800.0,10800.0,4,900.0,525.0,0.2,17.0
6897600.0,3600.0,2,845,525,0.1,10
6901200.0,10800.0,5,845.0,525.0,0.1,10.0
6912000.0,82800.0,1,900,525,0.2,17
6994800.0,10800.0,4,900.0,525.0,0.2,17.0
7005600.0,3600.0,2,845,525,0.1,10
7009200.0,10800.0,5,845.0,525.0,0.1,10.0
7020000.0,82800.0,1,900,525,0.2,17
7102800.0,10800.0,4,900.0,525.0,0.2,17.0
7113600.0,3600.0,2,845,525,0.1,10
7117200.0,10800.0,5,845.0,525.0,0.1,10.0
7128000.0,82800.0,1,900,525,0.2,17
7210800.0,10800.0,4,900.0,525.0,0.2,17.0
7221600.0,3600.0,2,845,525,0.1,10
7225200.0,10800.0,5,845.0,525.0,0.1,10.0
7236000.0,82800.0,1,900,525,0.2,17
7318800.0,10800.0,4,900.0,525.0,0.2,17.0
7329600.0,3600.0,2,845,525,0.1,10
7333200.0,10800.0,5,845.0,525.0,0.1,10.0
7344000.0,82800.0,1,900,525,0.2,17
7426800.0,10800.0,4,900.0,525.0,0.2,17.0
7437600.0,3600.0,2,845,525,0.1,10
7441200.0,10800.0,5,845.0,525.0,0.1,10.0
7452000.0,82800.0,1,900,525,0.2,17
7534800.0,10800.0,4,900.0,525.0,0.2,17.0
7545600.0,3600.0,2,845,525,0.1,10
7549200.0,10800.0,5,845.0,525.0,0.1,10.0
7560000.0,82800.0,1,900,525,0.2,17
7642800.0,10800.0,4,900.0,525.0,0.2,17.0
7653600.0,3600.0,2,845,525,0.1,10
7657200.0,10800.0,5,845.0,525.0,0.1,10.0
7668000.0,82800.0,1,900,525,0.2,17
7750800.0,10800.0,4,900.0,525.0,0.2,17.0
7761600.0,3600.0,2,845,525,0.1,10
7765200.0,10800.0,5,845.0,525.0,0.1,10.0
7776000.0,82800.0,1,900,525,0.2,17
7858800.0,10800.0,4,900.0,525.0,0.2,17.0
7869600.0,3600.0,2,845,525,0.1,10
7873200.0,10800.0,5,845.0,525.0,0.1,10.0
7884000.0,82800.0,1,900,525,0.2,17
7966800.0,10800.0,4,900.0,525.0,0.2,17.0
7977600.0,3600.0,2,845,525,0.1,10
7981200.0,10800.0,5,845.0,525.0,0.1,10.0
7992000.0,82800.0,1,900,525,0.2,17
8074800.0,10800.0,4,900.0,525.0,0.2,17.0
8085600.0,3600.0,2,845,525,0.1,10
8089200.0,10800.0,5,845.0,525.0,0.1,10.0
8100000.0,82800.0,1,900,525,0.2,17
8182800.0,10800.0,4,900.0,525.0,0.2,17.0
8193600.0,3600.0,2,845,525,0.1,10
8197200.0,10800.0,5,845.0,525.0,0.1,10.0
8208000.0,82800.0,1,900,525,0.2,17
8290800.0,10800.0,4,900.0,525.0,0.2,17.0
8301600.0,3600.0,2,845,525,0.1,10
8305200.0,10800.0,5,845.0,525.0,0.1,10.0
8316000.0,82800.0,1,900,525,0.2,17
8398800.0,10800.0,4,900.0,525.0,0.2,17.0
8409600.0,3600.0,2,845,525,0.1,10
8413200.0,10800.0,5,845.0,525.0,0.1,10.0
8424000.0,82800.0,1,900,525,0.2,17
8506800.0,10800.0,4,900.0,525.0,0.2,17.0
8517600.0,3600.0,2,845,525,0.1,10
8521200.0,10800.0,5,845.0,525.0,0.1,10.0
8532000.0,82800.0,1,900,525,0.2,17
8614800.0,10800.0,4,900.0,525.0,0.2,17.0
8625600.0,3600.0,2,845,525,0.1,10
8629200.0,10800.0,5,845.0,525.0,0.1,10.0
8640000.0,82800.0,1,900,525,0.2,17
8722800.0,10800.0,4,900.0,525.0,0.2,17.0
8733600.0,3600.0,2,845,525,0.1,10
8737200.0,10800.0,5,845.0,525.0,0.1,10.0
8748000.0,82800.0,1,900,525,0.2,17
8830800.0,10800.0,4,900.0,525.0,0.2,17.0
8841600.0,3600.0,2,845,525,0.1,10
8845200.0,10800.0,5,845.0,525.0,0.1,10.0
8856000.0,82800.0,1,900,525,0.2,17
8938800.0,10800.0,4,900.0,525.0,0.2,17.0
8949600.0,3600.0,2,845,525,0.1,10
8953200.0,10800.0,5,845.0,525.0,0.1,10.0
8964000.0,82800.0,1,900,525,0.2,17
9046800.0,10800.0,4,900.0,525.0,0.2,17.0
9057600.0,3600.0,2,845,525,0.1,10
9061200.0,10800.0,5,845.0,525.0,0.1,10.0
9072000.0,82800.0,1,900,525,0.2,17
9154800.0,10800.0,4,900.0,525.0,0.2,17.0
9165600.0,3600.0,2,845,525,0.1,10
9169200.0,10800.0,5,845.0,525.0,0.1,10.0
9180000.0,82800.0,1,900,525,0.2,17
9262800.0,10800.0,4,900.0,525.0,0.2,17.0
9273600.0,3600.0,2,845,525,0.1,10
9277200.0,10800.0,5,845.0,525.0,0.1,10.0
9288000.0,82800.0,1,900,525,0.2,17
9370800.0,10800.0,4,900.0,525.0,0.2,17.0
9381600.0,3600.0,2,845,525,0.1,10
9385200.0,10800.0,5,845.0,525.0,0.1,10.0
9396000.0,82800.0,1,900,525,0.2,17
9478800.0,10800.0,4,900.0,525.0,0.2,17.0
9489600.0,3600.0,2,845,525,0.1,10
9493200.0,10800.0,5,845.0,525.0,0.1,10.0
9504000.0,82800.0,1,900,525,0.2,17
9586800.0,10800.0,4,900.0,525.0,0.2,17.0
9597600.0,3600.0,2,845,525,0.1,10
9601200.0,10800.0,5,845.0,525.0,0.1,10.0
9612000.0,82800.0,1,900,525,0.2,17
9694800.0,10800.0,4,900.0,525.0,0.2,17.0
9705600.0,3600.0,2,845,525,0.1,10
9709200.0,10800.0,5,845.0,525.0,0.1,10.0
9720000.0,82800.0,1,900,525,0.2,17
9802800.0,10800.0,4,900.0,525.0,0.2,17.0
9813600.0,3600.0,2,845,525,0.1,10
9817200.0,10800.0,5,845.0,525.0,0.1,10.0
9828000.0,82800.0,1,900,525,0.2,17
9910800.0,10800.0,4,900.0,525.0,0.2,17.0
9921600.0,3600.0,2,845,525,0.1,10
9925200.0,10800.0,5,845.0,525.0,0.1,10.0
9936000.0,82800.0,1,900,525,0.2,17
10018800.0,10800.0,4,900.0,525.0,0.2,17.0
10029600.0,3600.0,2,845,525,0.1,10
10033200.0,10800.0,5,845.0,525.0,0.1,10.0
10044000.0,82800.0,1,900,525,0.2,17
10126800.0,10800.0,4,900.0,525.0,0.2,17.0
10137600.0,3600.0,2,845,525,0.1,10
10141200.0,10800.0,5,845.0,525.0,0.1,10.0
10152000.0,82800.0,1,900,525,0.2,17
10234800.0,10800.0,4,900.0,525.0,0.2,17.0
10245600.0,3600.0,2,845,525,0.1,10
10249200.0,10800.0,5,845.0,525.0,0.1,10.0
10260000.0,82800.0,1,900,525,0.2,17
10342800.0,10800.0,4,900.0,525.0,0.2,17.0
10353600.0,3600.0,2,845,525,0.1,10
10357200.0,10800.0,5,845.0,525.0,0.1,10.0
10368000.0,82800.0,1,900,525,0.2,17
10450800.0,10800.0,4,900.0,525.0,0.2,17.0
10461600.0,3600.0,2,845,525,0.1,10
10465200.0,10800.0,5,845.0,525.0,0.1,10.0
10476000.0,82800.0,1,900,525,0.2,17
10558800.0,10800.0,4,900.0,525.0,0.2,17.0
10569600.0,3600.0,2,845,525,0.1,10
10573200.0,10800.0,5,845.0,525.0,0.1,10.0
10584000.0,82800.0,1,900,525,0.2,17
10666800.0,10800.0,4,900.0,525.0,0.2,17.0
10677600.0,3600.0,2,845,525,0.1,10
10681200.0,10800.0,5,845.0,525.0,0.1,10.0
10692000.0,82800.0,1,900,525,0.2,17
10774800.0,10800.0,4,900.0,525.0,0.2,17.0
10785600.0,3600.0,2,845,525,0.1,10
10789200.0,10800.0,5,845.0,525.0,0.1,10.0
10800000.0,82800.0,1,900,525,0.2,17
10882800.0,10800.0,4,900.0,525.0,0.2,17.0
10893600.0,3600.0,2,845,525,0.1,10
10897200.0,10800.0,5,845.0,525.0,0.1,10.0
10908000.0,82800.0,1,900,525,0.2,17
10990800.0,10800.0,4,900.0,525.0,0.2,17.0
11001600.0,3600.0,2,845,525,0.1,10
11005200.0,10800.0,5,845.0,525.0,0.1,10.0
11016000.0,82800.0,1,900,525,0.2,17
11098800.0,10800.0,4,900.0,525.0,0.2,17.0
11109600.0,3600.0,2,845,525,0.1,10
11113200.0,10800.0,5,845.0,525.0,0.1,10.0
11124000.0,82800.0,1,900,525,0.2,17
11206800.0,10800.0,4,900.0,525.0,0.2,17.0
11217600.0,3600.0,2,845,525,0.1,10
11221200.0,10800.0,5,845.0,525.0,0.1,10.0
11232000.0,82800.0,1,900,525,0.2,17
11314800.0,10800.0,4,900.0,525.0,0.2,17.0
11325600.0,3600.0,2,845,525,0.1,10
11329200.0,10800.0,5,845.0,525.0,0.1,10.0
11340000.0,82800.0,1,900,525,0.2,17
11422800.0,10800.0,4,900.0,525.0,0.2,17.0
11433600.0,3600.0,2,845,525,0.1,10
11437200.0,10800.0,5,845.0,525.0,0.1,10.0
11448000.0,82800.0,1,900,525,0.2,17
11530800.0,10800.0,4,900.0,525.0,0.2,17.0
11541600.0,3600.0,2,845,525,0.1,10
11545200.0,10800.0,5,845.0,525.0,0.1,10.0
11556000.0,82800.0,1,900,525,0.2,17
11638800.0,10800.0,4,900.0,525.0,0.2,17.0
11649600.0,3600.0,2,845,525,0.1,10
11653200.0,10800.0,5,845.0,525.0,0.1,10.0
11664000.0,82800.0,1,900,525,0.2,17
11746800.0,10800.0,4,900.0,525.0,0.2,17.0
11757600.0,3600.0,2,845,525,0.1,10
11761200.0,10800.0,5,845.0,525.0,0.1,10.0
11772000.0,82800.0,1,900,525,0.2,17
11854800.0,10800.0,4,900.0,525.0,0.2,17.0
11865600.0,3600.0,2,845,525,0.1,10
11869200.0,10800.0,5,845.0,525.0,0.1,10.0
11880000.0,82800.0,1,900,525,0.2,17
11962800.0,10800.0,4,900.0,525.0,0.2,17.0
11973600.0,3600.0,2,845,525,0.1,10
11977200.0,10800.0,5,845.0,525.0,0.1,10.0
11988000.0,82800.0,1,900,525,0.2,17
12070800.0,10800.0,4,900.0,525.0,0.2,17.0
12081600.0,3600.0,2,845,525,0.1,10
12085200.0,10800.0,5,845.0,525.0,0.1,10.0
12096000.0,82800.0,1,900,525,0.2,17
12178800.0,10800.0,4,900.0,525.0,0.2,17.0
12189600.0,3600.0,2,845,525,0.1,10
12193200.0,10800.0,5,845.0,525.0,0.1,10.0
12204000.0,82800.0,1,900,525,0.2,17
12286800.0,10800.0,4,900.0,525.0,0.2,17.0
12297600.0,3600.0,2,845,525,0.1,10
12301200.0,10800.0,5,845.0,525.0,0.1,10.0
12312000.0,82800.0,1,900,525,0.2,17
12394800.0,10800.0,4,900.0,525.0,0.2,17.0
12405600.0,3600.0,2,845,525,0.1,10
12409200.0,10800.0,5,845.0,525.0,0.1,10.0
12420000.0,82800.0,1,900,525,0.2,17
12502800.0,10800.0,4,900.0,525.0,0.2,17.0
12513600.0,3600.0,2,845,525,0.1,10
12517200.0,10800.0,5,845.0,525.0,0.1,10.0
12528000.0,82800.0,1,900,525,0.2,17
12610800.0,10800.0,4,900.0,525.0,0.2,17.0
12621600.0,3600.0,2,845,525,0.1,10
12625200.0,10800.0,5,845.0,525.0,0.1,10.0
12636000.0,82800.0,1,900,525,0.2,17
12718800.0,10800.0,4,900.0,525.0,0.2,17.0
12729600.0,3600.0,2,845,525,0.1,10
12733200.0,10800.0,5,845.0,525.0,0.1,10.0
12744000.0,82800.0,1,900,525,0.2,17
12826800.0,10800.0,4,900.0,525.0,0.2,17.0
12837600.0,3600.0,2,845,525,0.1,10
12841200.0,10800.0,5,845.0,525.0,0.1,10.0
12852000.0,82800.0,1,900,525,0.2,17
12934800.0,10800.0,4,900.0,525.0,0.2,17.0
12945600.0,3600.0,2,845,525,0.1,10
12949200.0,10800.0,5,845.0,525.0,0.1,10.0
12960000.0,82800.0,1,900,525,0.2,17
13042800.0,10800.0,4,900.0,525.0,0.2,17.0
13053600.0,3600.0,2,845,525,0.1,10
13057200.0,10800.0,5,845.0,525.0,0.1,10.0
13068000.0,82800.0,1,900,525,0.2,17
13150800.0,10800.0,4,900.0,525.0,0.2,17.0
13161600.0,3600.0,2,845,525,0.1,10
13165200.0,10800.0,5,845.0,525.0,0.1,10.0
13176000.0,82800.0,1,900,525,0.2,17
13258800.0,10800.0,4,900.0,525.0,0.2,17.0
13269600.0,3600.0,2,845,525,0.1,10
13273200.0,10800.0,5,845.0,525.0,0.1,10.0
13284000.0,82800.0,1,900,525,0.2,17
13366800.0,10800.0,4,900.0,525.0,0.2,17.0
13377600.0,3600.0,2,845,525,0.1,10
13381200.0,10800.0,5,845.0,525.0,0.1,10.0
13392000.0,82800.0,1,900,525,0.2,17
13474800.0,10800.0,4,900.0,525.0,0.2,17.0
13485600.0,3600.0,2,845,525,0.1,10
13489200.0,10800.0,5,845.0,525.0,0.1,10.0
13500000.0,82800.0,1,900,525,0.2,17
13582800.0,10800.0,4,900.0,525.0,0.2,17.0
13593600.0,3600.0,2,845,525,0.1,10
13597200.0,10800.0,5,845.0,525.0,0.1,10.0
13608000.0,82800.0,1,900,525,0.2,17
13690800.0,10800.0,4,900.0,525.0,0.2,17.0
13701600.0,3600.0,2,845,525,0.1,10
13705200.0,10800.0,5,845.0,525.0,0.1,10.0
13716000.0,82800.0,1,900,525,0.2,17
13798800.0,10800.0,4,900.0,525.0,0.2,17.0
13809600.0,3600.0,2,845,525,0.1,10
13813200.0,10800.0,5,845.0,525.0,0.1,10.0
13824000.0,82800.0,1,900,525,0.2,17
13906800.0,10800.0,4,900.0,525.0,0.2,17.0
13917600.0,3600.0,2,845,525,0.1,10
13921200.0,10800.0,5,845.0,525.0,0.1,10.0
13932000.0,82800.0,1,900,525,0.2,17
14014800.0,10800.0,4,900.0,525.0,0.2,17.0
14025600.0,3600.0,2,845,525,0.1,10
14029200.0,10800.0,5,845.0,525.0,0.1,10.0
14040000.0,82800.0,1,900,525,0.2,17
14122800.0,10800.0,4,900.0,525.0,0.2,17.0
14133600.0,3600.0,2,845,525,0.1,10
14137200.0,10800.0,5,845.0,525.0,0.1,10.0
14148000.0,82800.0,1,900,525,0.2,17
14230800.0,10800.0,4,900.0,525.0,0.2,17.0
14241600.0,3600.0,2,845,525,0.1,10
14245200.0,10800.0,5,845.0,525.0,0.1,10.0
14256000.0,82800.0,1,900,525,0.2,17
14338800.0,10800.0,4,900.0,525.0,0.2,17.0
14349600.0,3600.0,2,845,525,0.1,10
14353200.0,10800.0,5,845.0,525.0,0.1,10.0
14364000.0,82800.0,1,900,525,0.2,17
14446800.0,10800.0,4,900.0,525.0,0.2,17.0
14457600.0,3600.0,2,845,525,0.1,10
14461200.0,10800.0,5,845.0,525.0,0.1,10.0
14472000.0,82800.0,1,900,525,0.2,17
14554800.0,10800.0,4,900.0,525.0,0.2,17.0
14565600.0,3600.0,2,845,525,0.1,10
