id,stress_xx,x,y,z
8.5647058823529,0.29870149423784,22.364705882353,0,0
8.6588235294118,0.29870149423784,22.458823529412,0,0
8.7529411764706,0.2623291290799,22.552941176471,0,0
8.8470588235294,0.2623291290799,22.647058823529,0,0
8.9411764705882,0.2623291290799,22.741176470588,0,0
9.0352941176471,0.22725332433617,22.835294117647,0,0
9.1294117647059,0.22725332433617,22.929411764706,0,0
9.2235294117647,0.22725332433617,23.023529411765,0,0
9.3176470588235,0.19341317929696,23.117647058824,0,0
9.4117647058824,0.19341317929696,23.211764705882,0,0
9.5058823529412,0.19341317929696,23.305882352941,0,0
9.6,0.16075132785072,23.4,0,0
9.6941176470588,0.16075132785072,23.494117647059,0,0
9.7882352941176,0.16075132785072,23.588235294118,0,0
9.8823529411765,0.12921369438161,23.682352941176,0,0
9.9764705882353,0.12921369438161,23.776470588235,0,0
10.070588235294,0.12921369438161,23.870588235294,0,0
10.164705882353,0.098749270411566,23.964705882353,0,0
10.258823529412,0.098749270411566,24.058823529412,0,0
10.352941176471,0.098749270411566,24.152941176471,0,0
10.447058823529,0.069309907826951,24.247058823529,0,0
10.541176470588,0.069309907826951,24.341176470588,0,0
10.635294117647,0.069309907826951,24.435294117647,0,0
10.729411764706,0.040850128577688,24.529411764706,0,0
10.823529411765,0.040850128577688,24.623529411765,0,0
10.917647058824,0.040850128577688,24.717647058824,0,0
11.011764705882,0.013326949367128,24.811764705882,0,0
11.105882352941,0.013326949367128,24.905882352941,0,0
11.2,0.013326949367128,25,0,0
